role,backbone,sequence,region,aggregation_level,coverage_threshold,raw_error_sum,memory_error_sum,oracle_error_sum,helpful_sum,harmful_sum,temporal_difference_sum,gt_relative_temporal_consistency_sum,valid_pixel_count,memory_better_count,memory_worse_count,tie_count,raw_bad1_count,raw_bad3_count,raw_bad5_count,memory_bad1_count,memory_bad3_count,memory_bad5_count,oracle_bad1_count,oracle_bad3_count,oracle_bad5_count,valid_causal_pair_count,causal_pair_count,raw_epe,memory_epe,oracle_epe,oracle_epe_gain,relative_oracle_gain,memory_better_fraction,memory_worse_fraction,tie_fraction,mean_helpful_magnitude,mean_harmful_magnitude,raw_bad1,raw_bad3,raw_bad5,memory_bad1,memory_bad3,memory_bad5,oracle_bad1,oracle_bad3,oracle_bad5,flow_warped_raw_temporal_difference,gt_relative_temporal_error_consistency
unseen,Fast-FoundationStereo,dataset_2_keyframe_4,raw_error_low_le_1px,sequence,0.5,3523812.9999480247,3585206.5910611153,3282760.368007183,241052.63194084167,302446.2230539322,557054.6442508698,543498.8549947739,10953341,5494184,5454523,4634,0,0,0,65053,163,13,0,0,0,1860,2113,0.3217112477323608,0.32731625821391985,0.29970402345797353,0.022007224274387283,0.06840676050187593,0.5015989185400144,0.49797801419676424,0.0004230672632213313,0.04387414617727431,0.05544870249037949,0.0,0.0,0.0,0.005939101138182405,1.4881304252282477e-05,1.1868524863783572e-06,0.0,0.0,0.0,0.05085705304444276,0.04961945903033366
unseen,Fast-FoundationStereo,dataset_2_keyframe_4,raw_error_mid_1_to_3px,sequence,0.5,193768.69768476486,190244.97034311295,181106.83938264847,12661.858302116394,9138.130960464478,22350.138743400574,21799.98926258087,142155,72156,69964,35,142155,0,0,119225,1041,44,119225,0,0,1313,2113,1.363080424077696,1.3382925000394847,1.2740096330248565,0.08907079105283944,0.0653452206337037,0.5075867890682706,0.49216700080897613,0.00024621012275333263,0.17547893871772818,0.13061189984083926,1.0,0.0,0.0,0.838697196721888,0.007322992508177693,0.00030952129717561815,0.838697196721888,0.0,0.0,0.1572237258161906,0.1533536580674677
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,all,sequence,0.5,338981.7815172672,351919.31017422676,296997.6200699806,41984.161447286606,54921.69010424614,107109.88932228088,96905.85155153275,4646996,2116098,2530065,833,6927,65,0,6493,51,0,5458,46,0,328,328,0.07294643281751635,0.07573049560925527,0.06391174429028573,0.00903468852723062,0.12385374004280514,0.4553690168874688,0.5444517275246202,0.00017925558791098594,0.019840367245414253,0.021707620201159315,0.0014906404051133247,1.3987530869404664e-05,0.0,0.001397246737462223,1.0974831912917506e-05,0.0,0.0011745222074647794,9.898867999886377e-06,0.0,0.023049275127906475,0.020853439846200156
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,boundary,sequence,0.5,222426.57470726967,231402.88926625252,196785.5315234661,25641.04318380356,34617.35774278641,66322.54065847397,60258.400926589966,2372639,1067962,1304476,201,6913,65,0,6486,51,0,5454,46,0,328,328,0.0937464884911989,0.0975297503186336,0.08293951651450815,0.010806971976690755,0.11527868564063957,0.4501156728857614,0.5497996113188732,8.471579536541378e-05,0.02400932166481912,0.026537366530918476,0.0029136333003040075,2.7395655217671126e-05,0.0,0.002733664919104845,2.1495052555403497e-05,0.0,0.002298706208571974,1.938769446173649e-05,0.0,0.02795306856983889,0.0253972057808162
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,fb_consistent,sequence,0.5,338946.4756395817,351826.96269869804,296971.53352451324,41974.942115068436,54855.4291741848,107024.02187681198,96830.37128925323,4646723,2116038,2529852,833,6921,65,0,6477,51,0,5457,46,0,328,328,0.0729431204828826,0.0757150711799903,0.06390988520824531,0.009033235274637286,0.123839441126694,0.4553828579840029,0.5444378758966265,0.0001792661193705758,0.01983657293256002,0.02168325624352128,0.0014894367492962245,1.3988352651965696e-05,0.0,0.001393885540412028,1.09754766961577e-05,0.0,0.001174376006488874,9.899449569083417e-06,0.0,0.02303215015760827,0.020838421246382285
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,fb_inconsistent_occlusion_like,sequence,0.5,35.305877685546875,92.34747552871704,26.08654546737671,9.219332218170166,66.26093006134033,85.86744546890259,75.4802622795105,273,60,213,0,6,0,0,16,0,0,1,0,0,24,328,0.1293255592877175,0.3382691411308317,0.09555511160211248,0.03377044768560501,0.26112740491208,0.21978021978021978,0.7802197802197802,0.0,0.15365553696950277,0.31108417869173866,0.02197802197802198,0.0,0.0,0.05860805860805861,0.0,0.0,0.003663003663003663,0.0,0.0,0.31453276728535745,0.2764844772143242
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,gt_disparity_2_to_4px,sequence,0.5,293.00445771217346,293.34232783317566,281.6860136985779,11.318444013595581,11.656314134597778,24.209481716156006,22.97475814819336,773,394,379,0,0,0,0,0,0,0,0,0,0,118,328,0.37904845758366557,0.37948554700281456,0.36440622729440864,0.01464223028925693,0.03862891405124639,0.5097024579560155,0.49029754204398446,0.0,0.028727015262932948,0.030755446265429493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031318863798390696,0.02972154999766282
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,gt_disparity_4_to_8px,sequence,0.5,158668.5344285965,160539.00397014618,133384.4801735878,25284.054255008698,27154.52379655838,59643.02101421356,52438.57805156708,2271165,1115442,1155647,76,5482,65,0,5119,49,0,4401,46,0,328,328,0.06986217841002151,0.07068575113219258,0.05872954196352436,0.011132636446497153,0.1593514072973741,0.4911320841946754,0.5088344528028567,3.346300246789643e-05,0.02266729624221492,0.02349724768597883,0.0024137392043290557,2.8619673163332475e-05,0.0,0.0022539093372784453,2.1574830538512175e-05,0.0,0.0019377720244896342,2.0253922546358368e-05,0.0,0.026260981044624043,0.023088845615165377
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,gt_disparity_ge_8px,sequence,0.5,180020.24263095856,191086.9638762474,163331.45388269424,16688.788748264313,27755.50999355316,47442.658826351166,44444.298741817474,2375058,1000262,1374039,757,1445,0,0,1374,2,0,1057,0,0,328,328,0.07579614587557801,0.08045570418753875,0.06876945905434488,0.007026686821233127,0.09270506752108051,0.4211526623770872,0.5785286085645066,0.0003187290584061526,0.01668441743089742,0.020199943373916725,0.0006084061947118765,0.0,0.0,0.0005785121879128847,8.420846985631508e-07,0.0,0.00044504176319062525,0.0,0.0,0.019975368528411166,0.018712931954426998
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,motion_high_ge_1px,sequence,0.5,14717.843134880066,17804.70739722252,12486.666015625,2231.177119255066,5318.041381597519,8475.80339884758,7549.218500852585,176902,63559,113340,3,302,0,0,367,2,0,219,0,0,78,328,0.08319772040383978,0.10064729283570858,0.07058521676196425,0.012612503641875536,0.15159674544752835,0.3592893240325152,0.6406937174254672,1.6958542017614272e-05,0.03510403120337113,0.04692113447677359,0.0017071598964398368,0.0,0.0,0.002074594973488146,1.1305694678409515e-05,0.0,0.0012379735672858419,0.0,0.0,0.04791242269079818,0.04267457971561986
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,motion_low_lt_1px,sequence,0.5,324263.93838238716,334114.60277700424,284510.9540543556,39752.98432803154,49603.64872264862,98634.0859234333,89356.63305068016,4470094,2052539,2416725,830,6625,65,0,6126,49,0,5239,46,0,325,328,0.07254074262921253,0.07474442434029446,0.06364764455833717,0.008893098070875363,0.12259452755166675,0.4591713283881726,0.5406429931898524,0.00018567842197501886,0.019367712052258953,0.020525152312591884,0.0014820717416680724,1.4541081239007502e-05,0.0,0.0013704409795409224,1.0961738164790271e-05,0.0,0.0011720111478640046,1.0290611338374539e-05,0.0,0.02206532702073677,0.019989877852832662
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,non_boundary,sequence,0.5,116555.20680999756,120516.42090797424,100212.08854651451,16343.118263483047,20304.332361459732,40787.348663806915,36647.45062494278,2274357,1048136,1225589,632,14,0,0,7,0,0,4,0,0,290,328,0.05124754240868851,0.05298922768412094,0.044061723180008464,0.007185819228680043,0.14021783076688102,0.4608493741307983,0.5388727451319208,0.00027788073728091063,0.015592555034349595,0.016566999509182712,6.155585952425235e-06,0.0,0.0,3.0777929762126175e-06,0.0,0.0,1.7587388435500672e-06,0.0,0.0,0.017933573605114286,0.016113323732792513
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,raw_error_high_gt_3px,sequence,0.5,218.44000053405762,204.87095165252686,204.58872032165527,13.851280212402344,0.28223133087158203,14.133511543273926,14.133511543273926,65,54,11,0,65,65,0,65,46,0,65,46,0,24,328,3.360615392831656,3.1518607946542594,3.147518774179312,0.21309661865234375,0.0634099989861644,0.8307692307692308,0.16923076923076924,0.0,0.2565051891185619,0.025657393715598366,1.0,1.0,0.0,1.0,0.7076923076923077,0.0,1.0,0.7076923076923077,0.0,0.21743863912729117,0.21743863912729117
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,raw_error_low_le_1px,sequence,0.5,329345.12657523155,343035.7944571972,288292.196187973,41052.93038725853,54743.59826922417,105989.57365608215,95796.5286564827,4640069,2111136,2528100,833,0,0,0,1035,2,0,0,0,0,328,328,0.07097849764200308,0.07392902874013235,0.0621310149025743,0.008847482739428779,0.12465018327174465,0.45497944103848453,0.5448410357690802,0.00017952319243528492,0.019445895663405165,0.021654047810301873,0.0,0.0,0.0,0.00022305702781575017,4.310280730739133e-07,0.0,0.0,0.0,0.0,0.022842240849453348,0.02064549657698683
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,raw_error_mid_1_to_3px,sequence,0.5,9418.214941501617,8678.644765377045,8500.835161685944,917.3797798156738,177.80960369110107,1106.1821546554565,1095.189383506775,6862,4908,1954,0,6862,0,0,5393,3,0,5393,0,0,326,328,1.3725174790879653,1.2647398375658765,1.238827624844935,0.13368985424303026,0.09740484640812506,0.7152433692800932,0.28475663071990676,0.0,0.18691519556146574,0.09099775009779994,1.0,0.0,0.0,0.785922471582629,0.0004371903235208394,0.0,0.785922471582629,0.0,0.0,0.16120404468893276,0.15960206696397186
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,all,sequence,0.5,1445179.4450178146,1479871.9611625671,1267868.3422224522,177311.10279536247,212003.61894011497,425562.4998745918,389314.72173547745,13621194,6393165,7225295,2734,39353,2396,4,36987,1871,0,34552,1768,0,1596,1596,0.10609785346408065,0.10864480464506762,0.09308055829925425,0.0130172951648264,0.12269140929635675,0.4693542284178612,0.5304450549636104,0.00020071661852844912,0.02773447936903904,0.029341863403517084,0.002889100617757885,0.00017590234747409076,2.936600124776139e-07,0.0027154007203773764,0.00013735947083640392,0.0,0.002536635187781629,0.00012979772551510537,0.0,0.0312426722557943,0.028581541510639775
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,boundary,sequence,0.5,1116655.5187444687,1133997.2978549004,980719.4775025845,135936.04124188423,153277.8203523159,317270.95446395874,289213.86159420013,9438003,4529478,4906826,1699,39337,2396,4,36974,1871,0,34545,1768,0,1596,1596,0.11831480862471316,0.12015225020111779,0.10391175733919394,0.01440305128551922,0.12173498358269552,0.47991911000664017,0.5199008730978365,0.00018001689552334324,0.030011414392979552,0.031237671837622917,0.004167936797646705,0.00025386726408118326,4.238184709201724e-07,0.003917566035950614,0.00019824108977291064,0.0,0.003660202269484339,0.00018732776414671622,0.0,0.03361632269707466,0.03064354414744307
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,fb_consistent,sequence,0.5,1443755.26074934,1478343.9830355644,1266618.921109438,177136.33963990211,211725.06192612648,425088.62966680527,388861.4015660286,13610121,6388328,7219059,2734,39353,2396,4,36987,1871,0,34552,1768,0,1596,1596,0.10607953160367495,0.10862092872176261,0.09306448642957972,0.013015045174095227,0.12269138991601979,0.46938069103132884,0.5304184290499695,0.00020087991870167796,0.027728122231654686,0.02932862329094782,0.0028914511487443794,0.00017604545911090725,2.9389893006829255e-07,0.002717609931608984,0.00013747122453944385,0.0,0.002538698957929911,0.00012990332709018532,0.0,0.03123327336081768,0.028571487466278116
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,fb_inconsistent_occlusion_like,sequence,0.5,1424.1842684745789,1527.978127002716,1249.4211130142212,174.76315546035767,278.5570139884949,473.87020778656006,453.32016944885254,11073,4837,6236,0,0,0,0,0,0,0,0,0,0,112,1596,0.12861774302127507,0.13799134173238653,0.1128349239604643,0.015782819060810777,0.12271105595594295,0.4368283211415154,0.5631716788584846,0.0,0.03613048489980518,0.04466918120405627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04279510591407568,0.040939236832733004
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,gt_disparity_2_to_4px,sequence,0.5,17.792905807495117,17.822078704833984,17.306679725646973,0.48622608184814453,0.5153989791870117,1.0016250610351562,1.0016250610351562,34,17,17,0,0,0,0,0,0,0,0,0,0,34,1596,0.523320759043974,0.5241787854362937,0.5090199919307933,0.014300767113180735,0.027326963178961258,0.5,0.5,0.0,0.02860153422636144,0.03031758701100069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029459560618681067,0.029459560618681067
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,gt_disparity_4_to_8px,sequence,0.5,772939.0104227066,773792.677131176,683646.2291805744,89292.78124213219,90146.44795060158,192278.68760108948,179439.22919273376,6137628,3034615,3102621,392,24073,2007,0,22966,1611,0,21384,1534,0,1596,1596,0.12593448322751177,0.12607357062552113,0.11138606464591441,0.014548418581597361,0.11552370890595832,0.494427977713866,0.5055081539643654,6.386832176860507e-05,0.02942474786492922,0.029054933860952266,0.003922199260039872,0.0003269992902795673,0.0,0.0037418364228004697,0.0002624792509418948,0.0,0.0034840821242343133,0.0002499336877373474,0.0,0.03132784971671295,0.029235924561204062
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,gt_disparity_ge_8px,sequence,0.5,672222.6416893005,706061.4619526863,584204.8063621521,88017.83532714844,121856.65559053421,233282.81064844131,209874.49091768265,7483532,3358533,4122657,2342,15280,389,4,14021,260,0,13168,234,0,1596,1596,0.08982692152439524,0.09434869283016178,0.07806538494953347,0.011761536574861772,0.1309355410968589,0.4487898227735246,0.5508972233966528,0.0003129538298226025,0.026207226585877954,0.02955779624415376,0.0020418166181423426,5.198080264773372e-05,5.345069681000896e-07,0.0018735805499328392,3.4742952926505825e-05,0.0,0.001759596938985495,3.126865763385524e-05,0.0,0.03117282195739142,0.02804484445549009
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,motion_high_ge_1px,sequence,0.5,100290.67614078522,106354.75658750534,83095.65296411514,17195.023176670074,23259.103623390198,45783.84783887863,40454.12680006027,965966,432724,533023,219,1277,45,2,1072,17,0,941,14,0,403,1596,0.10382422998406281,0.11010196693000099,0.08602337242109467,0.017800857562968134,0.17145186211061325,0.44797021841348456,0.5518030655323273,0.00022671605418824264,0.03973669862700029,0.04363621011361648,0.0013219926995360085,4.65854905866252e-05,2.0704662482944535e-06,0.001109769909085827,1.7598963110502855e-05,0.0,0.0009741543698225403,1.4493263738061174e-05,0.0,0.04739695583372358,0.04187945207187445
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,motion_low_lt_1px,sequence,0.5,1344888.7688770294,1373517.2045750618,1184772.689258337,160116.0796186924,188744.51531672478,379778.6520357132,348860.5949354172,12655228,5960441,6692272,2515,38076,2351,2,35915,1854,0,33611,1754,0,1582,1596,0.10627139778730414,0.10853358031756218,0.09361922908527108,0.012652168702033062,0.1190552581923842,0.47098645713850434,0.5288148107643734,0.0001987320971222328,0.026863126338922304,0.02820335385601852,0.0030087170298314656,0.00018577302597788044,1.580374529799068e-07,0.0028379575618866764,0.0001465007189123736,0.0,0.0026558984160538236,0.00013859884626337828,0.0,0.030009625431933206,0.027566519934324154
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,non_boundary,sequence,0.5,328523.92627334595,345874.6633076668,287148.8647198677,41375.06155347824,58725.79858779907,108291.54541063309,100100.86014127731,4183191,1863687,2318469,1035,16,0,0,13,0,0,7,0,0,1596,1596,0.07853428788533584,0.08268201554929401,0.06864349840106936,0.009890789484266485,0.12594230813816704,0.44551802678864055,0.5542345544346409,0.00024741877671853856,0.02220064933300401,0.025329559544595624,3.824831330914606e-06,0.0,0.0,3.107675456368117e-06,0.0,0.0,1.67336370727514e-06,0.0,0.0,0.02588730598498445,0.023929306632491158
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,raw_error_high_gt_3px,sequence,0.5,8517.520686149597,7762.910165309906,7740.646059036255,776.8746271133423,22.264106273651123,812.532063961029,799.1387333869934,2396,1977,419,0,2396,2396,4,2365,1768,0,2365,1768,0,679,1596,3.5548917721826365,3.2399458118989592,3.230653613955031,0.3242381582276055,0.09120900972704701,0.8251252086811353,0.17487479131886477,0.0,0.3929563111347204,0.05313629182255638,1.0,1.0,0.001669449081803005,0.9870617696160268,0.7378964941569283,0.0,0.9870617696160268,0.7378964941569283,0.0,0.3391202270288101,0.33353035617153315
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,raw_error_low_le_1px,sequence,0.5,1379075.2809267044,1417763.962445736,1206689.4387648106,172385.84216189384,211074.52368092537,419657.2358045578,383460.3658428192,13581841,6365620,7213487,2734,0,0,0,2435,8,0,0,0,0,1596,1596,0.10153817004091746,0.10438672949018737,0.0888457933475153,0.01269237669340216,0.12500103841035776,0.4686860934390264,0.5311126083717223,0.0002012981892513688,0.027080762307818224,0.02926109434742523,0.0,0.0,0.0,0.000179283500668282,5.890217681093454e-07,0.0,0.0,0.0,0.0,0.03089840587918514,0.028233312836074227
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,raw_error_mid_1_to_3px,sequence,0.5,57586.64340496063,54345.0885515213,53438.25739860535,4148.386006355286,906.8311529159546,5092.732006072998,5055.21715927124,36957,25568,11389,0,36957,0,0,32187,95,0,32187,0,0,1596,1596,1.5582066565186738,1.4704951308688827,1.4459576642748424,0.11224899224383145,0.07203729478002409,0.6918310468923343,0.3081689531076657,0.0,0.16224913979800085,0.07962342197874744,1.0,0.0,0.0,0.8709310820683497,0.002570554969288633,0.0,0.8709310820683497,0.0,0.0,0.13780155332069696,0.13678645883787213
unseen,Fast-FoundationStereo,dataset_3_keyframe_3,all,sequence,0.5,451050.3333325386,449298.39125823975,382124.9334487915,68925.3998837471,67173.45780944824,153753.39824151993,136098.85769319534,2747846,1374609,1373167,70,48496,6245,0,46921,5736,0,40896,5101,0,447,447,0.16414687480031218,0.16350930556451845,0.1390634458586076,0.025083428941704566,0.1528108833763606,0.500249650089561,0.4997248754115041,2.5474498934802023e-05,0.05014182206267171,0.04891863685148874,0.017648732862030843,0.002272689226397695,0.0,0.017075556635997795,0.0020874532270003486,0.0,0.01488293012053805,0.0018563631295203588,0.0,0.05595415399608272,0.04952928864761538
