dataset,authorization,raw_wrong,incorrect_authorization,pc1,pc2
SERV-CT,1.0,1.0,1.0,17.451998,0.30695233
SERV-CT,0.0,1.0,0.0,27.567694,5.0898457
SERV-CT,1.0,1.0,0.0,0.9086399,-4.6909714
SERV-CT,1.0,0.0,1.0,18.121027,0.44552574
SERV-CT,1.0,1.0,0.0,15.844772,0.15822455
SERV-CT,1.0,1.0,0.0,15.450552,-0.8034345
SERV-CT,1.0,0.0,1.0,13.90587,-0.7944888
SERV-CT,0.0,0.0,0.0,22.628397,2.6161342
SERV-CT,0.0,1.0,0.0,29.022139,6.4034624
SERV-CT,0.0,1.0,0.0,25.061232,3.614553
SERV-CT,0.0,1.0,0.0,23.691383,3.2649212
SERV-CT,0.0,0.0,0.0,20.502851,1.6343797
SERV-CT,1.0,1.0,1.0,9.156883,-2.8157406
SERV-CT,0.0,0.0,0.0,22.656443,2.4977999
SERV-CT,0.0,1.0,0.0,20.967463,1.9953433
SERV-CT,1.0,1.0,0.0,19.08493,0.73222315
SERV-CT,0.0,0.0,0.0,20.613699,2.486605
SERV-CT,1.0,0.0,1.0,19.48853,0.9095124
SERV-CT,1.0,0.0,1.0,18.655546,0.94528985
SERV-CT,1.0,1.0,1.0,16.67015,-0.05936733
SERV-CT,0.0,0.0,0.0,22.98993,2.9178426
SERV-CT,0.0,1.0,0.0,21.228262,2.6881273
SERV-CT,1.0,1.0,1.0,17.506401,0.35910973
SERV-CT,1.0,1.0,0.0,18.172398,0.37494
SERV-CT,0.0,1.0,0.0,25.316177,4.095012
SERV-CT,1.0,1.0,1.0,18.38502,0.49512896
SERV-CT,0.0,1.0,0.0,22.76247,2.570624
SERV-CT,1.0,0.0,1.0,17.241182,-0.028898507
SERV-CT,1.0,1.0,0.0,16.527515,-0.30570784
SERV-CT,0.0,0.0,0.0,24.811644,3.7373176
SERV-CT,1.0,1.0,0.0,14.424149,-0.5981395
SERV-CT,1.0,1.0,1.0,19.127554,0.89431775
SERV-CT,1.0,0.0,1.0,18.351019,0.41754302
SERV-CT,0.0,1.0,0.0,24.216675,3.2441792
SERV-CT,1.0,1.0,0.0,17.747019,0.2526308
SERV-CT,1.0,0.0,1.0,16.577345,0.150704
SERV-CT,1.0,0.0,1.0,17.378006,0.12356445
SERV-CT,1.0,1.0,0.0,17.903927,0.56197023
SERV-CT,0.0,1.0,0.0,25.37005,3.9946756
SERV-CT,1.0,1.0,0.0,15.200542,-0.89854586
SERV-CT,1.0,0.0,1.0,12.222334,-1.959625
SERV-CT,1.0,1.0,1.0,16.822252,0.021597475
SERV-CT,0.0,0.0,0.0,28.766268,5.5735207
SERV-CT,1.0,0.0,1.0,19.835285,1.0857915
SERV-CT,1.0,1.0,1.0,18.518103,0.8460659
SERV-CT,1.0,0.0,1.0,18.313435,0.40607783
SERV-CT,1.0,0.0,1.0,18.923546,0.79499614
SERV-CT,0.0,1.0,0.0,22.012825,2.3622174
SERV-CT,0.0,0.0,0.0,21.08829,1.7611924
SERV-CT,0.0,1.0,0.0,24.464792,3.7211142
SERV-CT,1.0,1.0,1.0,14.501446,-0.7292868
SERV-CT,1.0,1.0,0.0,15.862892,0.07524571
SERV-CT,1.0,0.0,1.0,14.125021,-1.290867
SERV-CT,1.0,0.0,1.0,14.241596,-0.61551344
SERV-CT,1.0,1.0,0.0,19.04644,1.1312069
SERV-CT,0.0,1.0,0.0,21.82723,2.0989273
SERV-CT,1.0,0.0,1.0,16.86807,0.3574923
SERV-CT,0.0,0.0,0.0,21.935253,1.9074341
SERV-CT,0.0,0.0,0.0,24.485075,3.6667447
SERV-CT,0.0,0.0,0.0,24.593065,3.3426538
SERV-CT,1.0,0.0,1.0,16.729109,0.24015686
SERV-CT,0.0,0.0,0.0,24.166882,3.596666
SERV-CT,1.0,1.0,0.0,5.1001115,-3.5920544
SERV-CT,0.0,1.0,0.0,27.061491,4.6788425
SERV-CT,1.0,0.0,1.0,19.224401,0.95641315
SERV-CT,1.0,1.0,0.0,8.50416,-2.7706542
SERV-CT,1.0,0.0,1.0,13.850616,-0.8307694
SERV-CT,1.0,1.0,0.0,19.21532,0.7937063
SERV-CT,1.0,0.0,1.0,9.355188,-2.5757751
SERV-CT,0.0,1.0,0.0,19.888397,1.6050738
SERV-CT,0.0,1.0,0.0,27.35673,5.051913
SERV-CT,0.0,1.0,0.0,20.582006,1.5147928
SERV-CT,1.0,1.0,1.0,17.144756,0.23275635
SERV-CT,0.0,1.0,0.0,21.575087,2.2259703
SERV-CT,1.0,1.0,0.0,18.759851,0.7144455
SERV-CT,0.0,1.0,0.0,25.182364,3.91859
SERV-CT,1.0,0.0,1.0,17.156006,0.29753092
SERV-CT,1.0,1.0,0.0,17.440397,0.18986568
SERV-CT,1.0,0.0,1.0,19.153854,1.363104
SERV-CT,1.0,1.0,1.0,17.44388,0.5440763
SERV-CT,0.0,0.0,0.0,24.559725,3.648211
SERV-CT,0.0,0.0,0.0,21.21144,2.1317601
SERV-CT,1.0,1.0,0.0,2.07838,-4.2792478
SERV-CT,1.0,1.0,1.0,16.13369,-0.7691659
SERV-CT,1.0,0.0,1.0,15.635145,-0.034763247
SERV-CT,0.0,0.0,0.0,21.782448,1.934218
SERV-CT,1.0,1.0,0.0,18.565968,0.59637773
SERV-CT,1.0,0.0,1.0,14.219456,-1.0851802
SERV-CT,1.0,0.0,1.0,16.290438,-0.0059970915
SERV-CT,0.0,0.0,0.0,20.722124,1.8392655
SERV-CT,1.0,1.0,0.0,17.956034,0.3552421
SERV-CT,0.0,1.0,0.0,27.66086,5.1098027
SERV-CT,1.0,0.0,1.0,18.602814,0.73931694
SERV-CT,0.0,0.0,0.0,23.807299,3.8080044
SERV-CT,0.0,0.0,0.0,22.013527,2.93203
SERV-CT,0.0,1.0,0.0,20.023596,1.4578305
SERV-CT,1.0,1.0,1.0,19.257103,1.2155907
SERV-CT,0.0,0.0,0.0,24.839981,3.7773685
SERV-CT,0.0,1.0,0.0,22.404139,2.495126
SERV-CT,1.0,0.0,1.0,15.448664,-0.09997228
SERV-CT,0.0,0.0,0.0,20.009756,1.4869994
SERV-CT,0.0,0.0,0.0,20.985405,1.896005
SERV-CT,1.0,0.0,1.0,18.421804,0.5073824
SERV-CT,0.0,1.0,0.0,22.770445,3.499076
SERV-CT,0.0,0.0,0.0,23.74505,3.4175992
SERV-CT,1.0,0.0,1.0,19.312933,0.906649
SERV-CT,1.0,0.0,1.0,6.2068315,-3.4080117
SERV-CT,0.0,1.0,0.0,25.02663,3.922461
SERV-CT,0.0,0.0,0.0,20.270037,1.4429415
SERV-CT,0.0,1.0,0.0,25.28255,3.9224782
SERV-CT,0.0,0.0,0.0,24.897951,3.7261634
SERV-CT,0.0,0.0,0.0,20.676752,2.4227886
SERV-CT,0.0,1.0,0.0,26.152231,4.4867377
SERV-CT,1.0,1.0,0.0,4.5934815,-3.8540955
SERV-CT,1.0,1.0,1.0,18.421272,0.72369707
SERV-CT,1.0,1.0,1.0,16.696798,-0.0766162
SERV-CT,0.0,0.0,0.0,26.759943,4.761273
SERV-CT,1.0,1.0,1.0,16.596567,-0.046911627
SERV-CT,1.0,1.0,1.0,19.064882,0.98105955
SERV-CT,1.0,0.0,1.0,16.890137,-0.15476933
SERV-CT,0.0,1.0,0.0,20.351702,1.3922395
SERV-CT,0.0,1.0,0.0,27.35512,5.0806904
SERV-CT,0.0,0.0,0.0,20.973047,1.9440447
SERV-CT,0.0,0.0,0.0,25.303377,3.8810148
SERV-CT,1.0,0.0,1.0,19.857124,1.1912888
SERV-CT,1.0,1.0,1.0,19.379026,1.1973699
SERV-CT,1.0,1.0,0.0,19.39691,1.0041974
SERV-CT,1.0,0.0,1.0,18.90424,0.71335196
SERV-CT,1.0,0.0,1.0,16.886396,-0.017906219
SERV-CT,1.0,0.0,1.0,18.172436,0.45807812
SERV-CT,1.0,0.0,1.0,18.226347,0.5224463
SERV-CT,0.0,1.0,0.0,22.56098,3.5813777
SERV-CT,0.0,0.0,0.0,22.113276,2.4072998
SERV-CT,1.0,0.0,1.0,17.243372,0.20848116
SERV-CT,1.0,0.0,1.0,16.525648,0.3073474
SERV-CT,1.0,1.0,0.0,18.137384,0.57404363
SERV-CT,1.0,1.0,0.0,4.0598884,-3.9949431
SERV-CT,0.0,0.0,0.0,23.770014,3.4341228
SERV-CT,1.0,0.0,1.0,18.662823,0.51119316
SERV-CT,0.0,1.0,0.0,21.294306,1.6534005
SERV-CT,0.0,1.0,0.0,0.60205746,-4.7663913
SERV-CT,1.0,0.0,1.0,18.41269,0.42766723
SERV-CT,1.0,0.0,1.0,18.862257,0.92478526
SERV-CT,1.0,0.0,1.0,18.276638,0.40908048
SERV-CT,1.0,0.0,1.0,18.532084,0.8218478
SERV-CT,0.0,1.0,0.0,24.847256,3.8122568
SERV-CT,1.0,1.0,1.0,9.956396,-2.5367775
SERV-CT,0.0,1.0,0.0,21.913906,2.151499
SERV-CT,1.0,1.0,0.0,18.887644,1.0005534
SERV-CT,1.0,1.0,1.0,19.26989,0.96131456
SERV-CT,0.0,1.0,0.0,26.228819,4.4399834
SERV-CT,1.0,1.0,1.0,18.635458,0.9232787
SERV-CT,1.0,0.0,1.0,17.939943,0.6490067
SERV-CT,0.0,0.0,0.0,23.122637,2.9635668
SERV-CT,0.0,0.0,0.0,20.894531,1.9994231
SERV-CT,1.0,1.0,0.0,18.05915,0.532796
SERV-CT,0.0,0.0,0.0,24.237255,3.664484
SERV-CT,0.0,1.0,0.0,24.40189,3.2776234
SERV-CT,0.0,0.0,0.0,0.6160474,-4.710349
SERV-CT,1.0,1.0,0.0,19.088306,0.7162372
SERV-CT,0.0,1.0,0.0,26.715492,4.5764265
SERV-CT,1.0,1.0,0.0,4.5529294,-3.6868181
SERV-CT,0.0,0.0,0.0,27.202581,4.800581
SERV-CT,0.0,0.0,0.0,25.644793,4.0787997
SERV-CT,0.0,1.0,0.0,20.284025,1.8588287
SERV-CT,1.0,1.0,1.0,18.387245,0.65305996
SERV-CT,0.0,1.0,0.0,24.986753,3.7683873
SERV-CT,1.0,1.0,1.0,19.808851,1.1989456
SERV-CT,1.0,1.0,0.0,7.0071397,-3.3816662
SERV-CT,0.0,1.0,0.0,22.045404,2.3179176
SERV-CT,1.0,1.0,0.0,15.247427,-0.4260104
SERV-CT,1.0,0.0,1.0,15.261127,-0.048310906
SERV-CT,1.0,0.0,1.0,19.660212,1.2192653
SERV-CT,0.0,0.0,0.0,28.853544,5.8007884
SERV-CT,0.0,1.0,0.0,20.655039,0.83008945
SERV-CT,0.0,1.0,0.0,20.367302,1.4691851
SERV-CT,1.0,1.0,0.0,17.217054,0.27806482
SERV-CT,0.0,1.0,0.0,20.69251,1.6108915
SERV-CT,1.0,0.0,1.0,13.982832,-0.8721055
SERV-CT,1.0,1.0,1.0,19.493008,1.0122632
SERV-CT,0.0,0.0,0.0,19.582832,1.8785974
SERV-CT,1.0,1.0,0.0,15.817419,0.110856265
SERV-CT,1.0,0.0,1.0,17.86951,0.2501726
SERV-CT,1.0,1.0,0.0,16.11484,0.055327386
SERV-CT,0.0,1.0,0.0,21.9987,2.007164
SERV-CT,1.0,1.0,1.0,9.68092,-2.3985667
SERV-CT,0.0,1.0,0.0,30.918238,6.6199017
SERV-CT,1.0,1.0,0.0,10.393711,-2.048208
SERV-CT,0.0,1.0,0.0,24.720865,3.525375
SERV-CT,0.0,1.0,0.0,26.199207,4.5709887
SERV-CT,1.0,1.0,0.0,5.689852,-3.49045
SERV-CT,1.0,1.0,0.0,17.326015,0.10742077
SERV-CT,1.0,1.0,1.0,18.612581,0.918175
SERV-CT,0.0,0.0,0.0,21.569714,2.0383651
SERV-CT,0.0,0.0,0.0,19.939928,1.5225884
SERV-CT,1.0,1.0,0.0,17.575167,0.17566201
SERV-CT,1.0,0.0,1.0,16.267385,-0.12875977
SERV-CT,0.0,1.0,0.0,20.024485,1.261978
SERV-CT,0.0,0.0,0.0,21.286081,2.3531823
SERV-CT,0.0,0.0,0.0,23.11538,2.848587
SERV-CT,1.0,1.0,0.0,14.592726,-1.7848049
SERV-CT,1.0,1.0,0.0,4.723825,-3.910941
SERV-CT,1.0,1.0,0.0,13.648006,-0.9149227
SERV-CT,0.0,0.0,0.0,24.23711,3.4508848
SERV-CT,1.0,0.0,1.0,18.263199,0.721838
SERV-CT,0.0,0.0,0.0,20.415218,1.5336097
SERV-CT,1.0,0.0,1.0,16.149488,0.04367301
SERV-CT,0.0,1.0,0.0,25.353994,3.9348922
SERV-CT,1.0,1.0,1.0,11.046022,-2.2617016
SERV-CT,1.0,0.0,1.0,19.807293,1.2281336
SERV-CT,1.0,0.0,1.0,19.560139,1.1025889
SERV-CT,1.0,1.0,1.0,19.108137,0.95434296
SERV-CT,1.0,0.0,1.0,4.6833234,-3.7611508
SERV-CT,1.0,0.0,1.0,17.554873,0.15152654
SERV-CT,1.0,1.0,1.0,5.362799,-3.6937914
SERV-CT,1.0,1.0,0.0,18.829275,0.75439286
SERV-CT,1.0,1.0,1.0,19.392061,1.3486089
SERV-CT,0.0,1.0,0.0,0.4523573,-4.5039487
SERV-CT,0.0,1.0,0.0,25.305017,3.8819423
SERV-CT,1.0,1.0,0.0,16.130022,0.051502794
SERV-CT,0.0,1.0,0.0,19.280067,1.6421682
SERV-CT,0.0,0.0,0.0,25.425611,3.9637475
SERV-CT,1.0,0.0,1.0,3.304027,-4.335984
SERV-CT,0.0,1.0,0.0,22.472197,2.791677
SERV-CT,0.0,1.0,0.0,21.09664,1.8948303
SERV-CT,1.0,0.0,1.0,18.774237,0.79414785
SERV-CT,1.0,1.0,1.0,6.634416,-3.5270596
SERV-CT,1.0,0.0,1.0,18.606121,0.86573195
SERV-CT,0.0,1.0,0.0,21.01455,2.55151
SERV-CT,1.0,0.0,1.0,18.441702,0.9333781
SERV-CT,1.0,1.0,0.0,17.167765,0.4634821
SERV-CT,1.0,1.0,1.0,17.80108,0.40444836
SERV-CT,0.0,1.0,0.0,26.537048,4.8883443
SERV-CT,1.0,1.0,0.0,7.316027,-3.1232476
SERV-CT,0.0,1.0,0.0,26.595966,4.781054
SERV-CT,0.0,1.0,0.0,20.252155,1.4716772
SERV-CT,1.0,1.0,0.0,19.2588,0.78505147
SERV-CT,0.0,0.0,0.0,20.428146,1.6658956
SERV-CT,1.0,1.0,1.0,11.35747,-1.9109277
SERV-CT,0.0,1.0,0.0,21.239143,2.8807511
SERV-CT,0.0,0.0,0.0,20.643309,1.7453862
SERV-CT,0.0,1.0,0.0,20.350319,1.6559736
SERV-CT,0.0,1.0,0.0,24.391853,3.9398298
SERV-CT,0.0,1.0,0.0,22.045536,2.179454
SERV-CT,0.0,0.0,0.0,19.674145,1.4951237
SERV-CT,0.0,1.0,0.0,25.280684,3.5369241
SERV-CT,1.0,0.0,1.0,10.032089,-2.2616196
SERV-CT,1.0,0.0,1.0,18.471546,0.45692477
SERV-CT,0.0,0.0,0.0,25.709482,4.07561
SERV-CT,0.0,0.0,0.0,24.843681,3.2799778
SERV-CT,1.0,1.0,0.0,15.8522625,0.1427364
SERV-CT,1.0,1.0,1.0,16.34596,-0.2931507
SERV-CT,0.0,0.0,0.0,22.4088,3.1065688
SERV-CT,0.0,1.0,0.0,21.190454,1.8937782
SERV-CT,0.0,0.0,0.0,22.075415,2.0598373
SERV-CT,1.0,1.0,0.0,5.060494,-3.59439
SERV-CT,1.0,1.0,0.0,18.747364,0.59347117
SERV-CT,0.0,0.0,0.0,25.230982,4.317161
SERV-CT,0.0,0.0,0.0,20.028265,1.5734457
SERV-CT,0.0,1.0,0.0,24.074812,3.577834
SERV-CT,0.0,1.0,0.0,27.242304,4.9542513
SERV-CT,1.0,1.0,0.0,15.154198,-0.40496245
SERV-CT,0.0,0.0,0.0,25.116224,4.2690563
SERV-CT,1.0,1.0,0.0,16.978167,0.012370199
SERV-CT,0.0,1.0,0.0,25.342457,3.9526262
SERV-CT,0.0,0.0,0.0,20.633375,1.3932496
SERV-CT,1.0,0.0,1.0,18.352314,0.6929474
SERV-CT,1.0,1.0,0.0,19.077394,0.6233014
SERV-CT,0.0,0.0,0.0,22.405058,2.4955049
SERV-CT,1.0,0.0,1.0,18.951086,1.1158513
SERV-CT,1.0,1.0,0.0,8.006893,-3.2123325
SERV-CT,0.0,0.0,0.0,20.43359,1.5233538
SERV-CT,0.0,0.0,0.0,22.34379,2.1981122
SERV-CT,0.0,0.0,0.0,27.059431,5.214188
SERV-CT,1.0,1.0,0.0,18.269505,0.43136415
SERV-CT,0.0,1.0,0.0,25.688421,4.2688246
SERV-CT,1.0,0.0,1.0,3.1249347,-4.009213
SERV-CT,1.0,0.0,1.0,19.395939,1.0156218
SERV-CT,1.0,0.0,1.0,16.784895,-0.07950273
SERV-CT,0.0,0.0,0.0,20.762182,1.5492195
SERV-CT,0.0,1.0,0.0,23.228905,2.802948
SERV-CT,1.0,0.0,1.0,18.917622,0.691151
SERV-CT,0.0,0.0,0.0,20.100346,1.504848
SERV-CT,1.0,0.0,1.0,18.70129,0.8871895
SERV-CT,0.0,1.0,0.0,21.281101,1.9352242
SERV-CT,1.0,1.0,0.0,17.910616,0.24724671
SERV-CT,1.0,1.0,1.0,18.438364,0.80698717
SERV-CT,0.0,1.0,0.0,24.303326,3.6129618
SERV-CT,1.0,1.0,1.0,11.419008,-1.989196
SERV-CT,0.0,1.0,0.0,24.419994,3.6731625
SERV-CT,1.0,1.0,1.0,18.592535,0.7759398
SERV-CT,0.0,1.0,0.0,29.349016,6.6432605
SERV-CT,1.0,1.0,0.0,16.102055,0.18642911
SERV-CT,1.0,1.0,1.0,19.202993,1.1219319
SERV-CT,1.0,1.0,0.0,16.147657,0.1224297
SERV-CT,1.0,0.0,1.0,18.504528,0.5777991
SERV-CT,1.0,0.0,1.0,18.481932,0.7810396
SERV-CT,1.0,0.0,1.0,18.734201,0.94587934
SERV-CT,0.0,1.0,0.0,25.025885,3.755972
SERV-CT,1.0,0.0,1.0,16.901587,0.40752122
SERV-CT,0.0,0.0,0.0,23.001118,2.8905587
SERV-CT,1.0,0.0,1.0,5.7873864,-3.6762521
SERV-CT,1.0,1.0,0.0,18.75265,0.7674087
SERV-CT,0.0,1.0,0.0,22.134085,3.3216364
SERV-CT,0.0,1.0,0.0,25.136562,3.8244905
SERV-CT,1.0,1.0,0.0,16.939497,0.0066004694
SERV-CT,1.0,0.0,1.0,18.089304,0.58140314
SERV-CT,1.0,0.0,1.0,18.905169,0.7421397
SERV-CT,0.0,0.0,0.0,22.78065,2.7605119
SERV-CT,1.0,0.0,1.0,17.949827,0.7238041
SERV-CT,1.0,1.0,1.0,18.622692,0.52443564
SERV-CT,1.0,1.0,0.0,8.900341,-2.6744058
SERV-CT,0.0,0.0,0.0,23.670574,3.1508446
SERV-CT,1.0,1.0,0.0,17.146658,0.07685718
SERV-CT,1.0,0.0,1.0,19.007164,0.68450856
SERV-CT,0.0,0.0,0.0,24.614271,3.6738534
SERV-CT,0.0,0.0,0.0,21.854807,2.278132
SERV-CT,0.0,1.0,0.0,20.764956,1.8256074
SERV-CT,1.0,0.0,1.0,17.026443,0.12769446
SERV-CT,1.0,0.0,1.0,18.453506,0.533435
SERV-CT,1.0,1.0,1.0,19.07263,1.2190148
SERV-CT,0.0,0.0,0.0,27.095728,4.6735287
SERV-CT,0.0,0.0,0.0,0.76868725,-4.7464724
SERV-CT,0.0,1.0,0.0,26.525736,4.1837316
SERV-CT,1.0,1.0,0.0,15.807903,-0.69445014
SERV-CT,0.0,0.0,0.0,21.946146,2.1760497
SERV-CT,1.0,1.0,1.0,6.7577834,-3.4892676
SERV-CT,0.0,0.0,0.0,24.691938,3.5942655
SERV-CT,1.0,1.0,0.0,16.321108,-0.20232502
SERV-CT,1.0,1.0,0.0,6.874203,-3.6037476
SERV-CT,1.0,1.0,0.0,18.167767,0.3634661
SERV-CT,1.0,1.0,0.0,18.592995,0.56314075
SERV-CT,1.0,0.0,1.0,14.383022,-1.2250706
SERV-CT,0.0,0.0,0.0,22.044611,2.042073
SERV-CT,1.0,1.0,0.0,16.896784,-0.057755142
SERV-CT,0.0,0.0,0.0,22.694464,2.8458292
SERV-CT,1.0,1.0,0.0,16.282066,-0.13022569
SERV-CT,1.0,1.0,0.0,4.709823,-3.705859
SERV-CT,0.0,1.0,0.0,20.496628,1.6438986
SERV-CT,1.0,0.0,1.0,3.625835,-3.9433506
SERV-CT,0.0,1.0,0.0,24.613163,3.5204637
SERV-CT,1.0,0.0,1.0,18.848518,0.85451066
SERV-CT,0.0,0.0,0.0,20.894203,1.6842867
SERV-CT,1.0,1.0,0.0,19.156513,0.9331597
SERV-CT,0.0,0.0,0.0,21.310171,2.578759
SERV-CT,0.0,1.0,0.0,26.599827,5.218137
SERV-CT,1.0,1.0,0.0,19.382305,0.9911188
SERV-CT,1.0,1.0,0.0,1.468566,-4.1549115
SERV-CT,0.0,1.0,0.0,27.342077,4.985701
SERV-CT,1.0,1.0,1.0,9.696629,-2.6918783
SERV-CT,0.0,0.0,0.0,20.520742,1.6054344
SERV-CT,1.0,1.0,0.0,18.811705,0.94163954
SERV-CT,1.0,1.0,1.0,19.311531,0.8994764
SERV-CT,0.0,1.0,0.0,26.23914,4.703866
SERV-CT,1.0,1.0,0.0,17.752722,0.551424
SERV-CT,1.0,0.0,1.0,17.56904,0.19065365
SERV-CT,1.0,1.0,1.0,14.528833,-0.77420557
SERV-CT,0.0,1.0,0.0,22.770365,3.273602
SERV-CT,1.0,0.0,1.0,19.163494,0.95487034
SERV-CT,0.0,1.0,0.0,24.31027,3.6433897
SERV-CT,1.0,1.0,1.0,6.439837,-3.3223717
SERV-CT,1.0,0.0,1.0,18.320862,0.8047807
SERV-CT,1.0,1.0,1.0,12.804705,-1.1814384
SERV-CT,0.0,0.0,0.0,20.953684,1.7474428
SERV-CT,1.0,1.0,1.0,18.555944,0.69961655
SERV-CT,1.0,0.0,1.0,17.139624,-0.13694325
SERV-CT,0.0,1.0,0.0,21.514446,2.0513737
SERV-CT,0.0,1.0,0.0,20.919447,2.7877557
SERV-CT,1.0,1.0,0.0,18.741518,0.675048
SERV-CT,1.0,0.0,1.0,18.838799,0.8204771
SERV-CT,1.0,0.0,1.0,18.691975,0.8122113
SERV-CT,1.0,1.0,1.0,18.741453,0.9637376
SERV-CT,1.0,1.0,1.0,18.281843,0.93480015
SERV-CT,1.0,1.0,0.0,17.68254,0.47989497
SERV-CT,1.0,0.0,1.0,15.883747,-0.6799699
SERV-CT,0.0,0.0,0.0,25.656933,4.077217
SERV-CT,0.0,0.0,0.0,20.20509,1.7412483
SERV-CT,1.0,0.0,1.0,16.774158,-0.43801394
SERV-CT,0.0,1.0,0.0,24.702995,3.3124027
SERV-CT,1.0,1.0,1.0,19.218323,0.93698096
SERV-CT,0.0,0.0,0.0,21.037882,2.6799438
SERV-CT,0.0,0.0,0.0,25.540737,4.0616093
SERV-CT,1.0,0.0,1.0,16.314762,-0.10302654
SERV-CT,0.0,0.0,0.0,22.618132,2.6567898
SERV-CT,1.0,0.0,1.0,19.74806,1.2260383
SERV-CT,0.0,0.0,0.0,20.485424,2.3915043
SERV-CT,0.0,0.0,0.0,23.520245,3.0241323
SERV-CT,1.0,1.0,0.0,15.231546,-0.934886
SERV-CT,0.0,0.0,0.0,30.2245,6.43861
SERV-CT,0.0,0.0,0.0,21.776224,2.1381307
SERV-CT,0.0,1.0,0.0,21.86338,2.2401974
SERV-CT,1.0,0.0,1.0,7.7120433,-3.2186325
SERV-CT,1.0,0.0,1.0,18.46975,0.6051909
SERV-CT,1.0,0.0,1.0,18.206886,0.47053
SERV-CT,0.0,1.0,0.0,24.86245,3.87284
SERV-CT,0.0,1.0,0.0,26.364088,4.848632
SERV-CT,1.0,0.0,1.0,18.470781,0.56037676
SERV-CT,1.0,0.0,1.0,18.14846,0.56787217
SERV-CT,0.0,0.0,0.0,22.964256,3.146318
SERV-CT,0.0,0.0,0.0,24.565306,3.6644526
SERV-CT,1.0,1.0,1.0,16.052359,-0.56845
SERV-CT,1.0,0.0,1.0,18.167177,0.4364272
SERV-CT,0.0,1.0,0.0,24.88899,3.242824
SERV-CT,0.0,0.0,0.0,24.694187,3.738494
SERV-CT,1.0,1.0,1.0,16.813292,-0.04193929
SERV-CT,0.0,1.0,0.0,23.521732,3.195908
SERV-CT,1.0,1.0,1.0,3.616014,-4.182032
SERV-CT,1.0,1.0,0.0,16.197456,0.13201472
SERV-CT,1.0,0.0,1.0,18.640892,0.5595201
SERV-CT,1.0,1.0,0.0,8.300077,-3.043187
SERV-CT,1.0,1.0,1.0,19.38806,0.9682611
SERV-CT,1.0,1.0,0.0,18.594378,0.5564643
SERV-CT,1.0,0.0,1.0,17.193705,-0.10100284
SERV-CT,1.0,1.0,1.0,16.813406,0.028594106
SERV-CT,0.0,1.0,0.0,21.958534,2.3328133
SERV-CT,0.0,0.0,0.0,24.002342,3.3041387
SERV-CT,0.0,1.0,0.0,24.643118,3.8372302
SERV-CT,1.0,1.0,1.0,11.641733,-1.7101094
SERV-CT,0.0,0.0,0.0,23.536636,2.9065661
SERV-CT,1.0,0.0,1.0,8.276615,-2.8921733
SERV-CT,0.0,1.0,0.0,21.586712,2.0584877
SERV-CT,1.0,1.0,0.0,18.079803,0.5674933
SERV-CT,0.0,1.0,0.0,19.92901,1.4727334
SERV-CT,1.0,0.0,1.0,18.16147,0.40698537
SERV-CT,1.0,0.0,1.0,18.662983,0.5597502
SERV-CT,0.0,1.0,0.0,24.46621,3.753087
SERV-CT,1.0,1.0,1.0,19.907488,1.2425743
SERV-CT,1.0,1.0,0.0,18.028593,0.31245622
SERV-CT,1.0,1.0,1.0,19.472345,1.0140884
SERV-CT,1.0,1.0,1.0,15.854799,-0.5839541
SERV-CT,1.0,1.0,0.0,12.79488,-1.7956469
SERV-CT,1.0,0.0,1.0,16.453522,-0.07843104
SERV-CT,0.0,0.0,0.0,20.841265,1.5903021
SERV-CT,0.0,1.0,0.0,20.347948,1.6423975
SERV-CT,0.0,1.0,0.0,25.00472,4.505331
SERV-CT,1.0,1.0,0.0,17.050085,0.046168536
SERV-CT,1.0,0.0,1.0,7.063064,-3.2768397
SERV-CT,0.0,0.0,0.0,20.263247,1.6604546
SERV-CT,0.0,1.0,0.0,29.198992,5.810151
SERV-CT,0.0,0.0,0.0,22.170155,2.463693
SERV-CT,0.0,1.0,0.0,21.045115,1.9660822
SERV-CT,1.0,0.0,1.0,4.6162353,-3.7556987
SERV-CT,0.0,0.0,0.0,22.828995,2.5911746
SERV-CT,1.0,1.0,0.0,2.7605548,-4.038087
SERV-CT,1.0,1.0,0.0,16.240618,0.10858235
SERV-CT,1.0,1.0,1.0,18.75289,0.9041029
SERV-CT,0.0,1.0,0.0,24.431067,3.6231365
SERV-CT,1.0,1.0,1.0,19.887115,1.243044
SERV-CT,0.0,1.0,0.0,20.009962,1.3302172
SERV-CT,1.0,1.0,0.0,3.6144633,-3.8231761
SERV-CT,0.0,1.0,0.0,21.944061,2.3633003
SERV-CT,0.0,1.0,0.0,26.349737,4.3961163
SERV-CT,1.0,1.0,0.0,16.264044,0.22674236
SERV-CT,1.0,1.0,0.0,16.3049,-0.25183335
SERV-CT,0.0,0.0,0.0,20.95834,1.899069
SERV-CT,1.0,0.0,1.0,16.559595,0.17802796
SERV-CT,1.0,1.0,0.0,14.258488,-1.2945477
SERV-CT,1.0,1.0,0.0,18.302572,0.81794155
SERV-CT,1.0,0.0,1.0,19.020237,0.8336085
SERV-CT,0.0,1.0,0.0,25.657856,4.321711
SERV-CT,1.0,1.0,0.0,12.060541,-1.2495344
SERV-CT,1.0,1.0,1.0,17.476313,0.30318722
SERV-CT,1.0,1.0,1.0,16.700516,0.08832237
SERV-CT,0.0,0.0,0.0,21.691868,2.000574
