phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_1,S2M2-S,['000066'],3125,0.05684524402022362,0.044423241168260574,0.060562312602996826,0.04977745935320854
test,dataset_7_keyframe_1,S2M2-S,['000066'],3364,0.04906989634037018,0.03381776809692383,0.052088700234889984,0.03819865360856056
test,dataset_7_keyframe_1,S2M2-S,['000066'],3569,0.05109647288918495,0.03717551752924919,0.052708420902490616,0.04005615413188934
test,dataset_7_keyframe_1,S2M2-S,['000066'],3601,0.055059727281332016,0.03952407464385033,0.05835588648915291,0.0449235774576664
test,dataset_7_keyframe_1,S2M2-S,['000070'],3717,0.032891616225242615,0.025580981746315956,0.03725720942020416,0.03190357983112335
test,dataset_7_keyframe_1,S2M2-S,['000070'],3729,0.04772553592920303,0.030308127403259277,0.05276736244559288,0.03874794766306877
test,dataset_7_keyframe_1,S2M2-S,['000070'],3860,0.06085331737995148,0.049992237240076065,0.06223393604159355,0.05203970521688461
test,dataset_7_keyframe_1,S2M2-S,['000070'],3999,0.03468703106045723,0.02304185926914215,0.04140864685177803,0.03301958367228508
test,dataset_7_keyframe_1,S2M2-S,['000074'],4019,0.04408516362309456,0.03342348337173462,0.0484900139272213,0.04003756865859032
test,dataset_7_keyframe_1,S2M2-S,['000074'],4144,0.05253739282488823,0.03463483974337578,0.0564473494887352,0.040811315178871155
test,dataset_7_keyframe_1,S2M2-S,['000074'],4195,0.03254222124814987,0.022810442373156548,0.038238443434238434,0.030983038246631622
test,dataset_7_keyframe_1,S2M2-S,['000074'],4352,0.03974444419145584,0.0239720419049263,0.045274924486875534,0.032460711896419525
test,dataset_7_keyframe_1,S2M2-S,['000078'],4394,0.03624290972948074,0.02907452918589115,0.0402975007891655,0.035566676408052444
test,dataset_7_keyframe_1,S2M2-S,['000078'],4468,0.04698721319437027,0.03284220024943352,0.0528026819229126,0.0404369980096817
test,dataset_7_keyframe_1,S2M2-S,['000078'],4469,0.036371007561683655,0.02342895045876503,0.0416274331510067,0.03273317217826843
test,dataset_7_keyframe_1,S2M2-S,['000078'],4349,0.03846101090312004,0.026419106870889664,0.04312102869153023,0.03392178565263748
test,dataset_7_keyframe_1,S2M2-S,['000082'],4235,0.0360337495803833,0.024091865867376328,0.04243633151054382,0.0329887792468071
test,dataset_7_keyframe_1,S2M2-S,['000082'],4015,0.04077718034386635,0.029272858053445816,0.04515272378921509,0.037876907736063004
test,dataset_7_keyframe_1,S2M2-S,['000082'],3846,0.04071427136659622,0.03297719359397888,0.04508126899600029,0.03973006457090378
test,dataset_7_keyframe_1,S2M2-S,['000082'],3635,0.053052641451358795,0.03703853860497475,0.05899175629019737,0.0458669550716877
test,dataset_7_keyframe_1,S2M2-S,['000086'],3371,0.07315247505903244,0.045718591660261154,0.07246702909469604,0.049976546317338943
test,dataset_7_keyframe_1,S2M2-S,['000086'],3116,0.04878495633602142,0.02167333848774433,0.056131549179553986,0.03221461549401283
test,dataset_7_keyframe_1,S2M2-S,['000086'],2907,0.03829806670546532,0.027841145172715187,0.03965779393911362,0.03337236866354942
test,dataset_7_keyframe_1,S2M2-S,['000086'],2760,0.04413532093167305,0.024944989010691643,0.0471150279045105,0.03074115887284279
test,dataset_7_keyframe_1,S2M2-S,['000090'],2474,0.04519358649849892,0.029647814109921455,0.05370815098285675,0.04064445197582245
test,dataset_7_keyframe_1,S2M2-S,['000090'],2238,0.06754390150308609,0.0389438159763813,0.0742180272936821,0.05146535113453865
test,dataset_7_keyframe_1,S2M2-S,['000090'],2000,0.051611557602882385,0.029205620288848877,0.0542340949177742,0.03876916691660881
test,dataset_7_keyframe_1,S2M2-S,['000090'],1808,0.04929262772202492,0.025476394221186638,0.05442403629422188,0.033850669860839844
test,dataset_7_keyframe_1,S2M2-S,['000094'],1830,0.05705781653523445,0.03454896807670593,0.059861425310373306,0.040875229984521866
test,dataset_7_keyframe_1,S2M2-S,['000094'],1595,0.06372670829296112,0.03190875053405762,0.06835488975048065,0.039682384580373764
test,dataset_7_keyframe_1,S2M2-S,['000094'],1534,0.04548369348049164,0.02590949274599552,0.04709215462207794,0.03202005475759506
test,dataset_7_keyframe_1,S2M2-S,['000094'],1483,0.0409492664039135,0.021375995129346848,0.04738542437553406,0.03125855699181557
test,dataset_7_keyframe_1,S2M2-S,['000098'],1488,0.040043897926807404,0.02563829906284809,0.045209262520074844,0.034396782517433167
test,dataset_7_keyframe_1,S2M2-S,['000098'],1511,0.044685568660497665,0.029536215588450432,0.05245212838053703,0.04048118740320206
test,dataset_7_keyframe_1,S2M2-S,['000098'],1517,0.047805000096559525,0.026169024407863617,0.05279814824461937,0.035381488502025604
test,dataset_7_keyframe_1,S2M2-S,['000098'],1525,0.050934478640556335,0.02426321618258953,0.05347915366292,0.03182423487305641
test,dataset_7_keyframe_1,S2M2-S,['000102'],1557,0.05917900800704956,0.0407600998878479,0.06319035589694977,0.04805881530046463
test,dataset_7_keyframe_1,S2M2-S,['000102'],1529,0.05024426802992821,0.028187492862343788,0.05479831248521805,0.036038320511579514
test,dataset_7_keyframe_1,S2M2-S,['000102'],1595,0.0348677784204483,0.02265242673456669,0.03991331905126572,0.03006250038743019
test,dataset_7_keyframe_1,S2M2-S,['000102'],1616,0.03803672268986702,0.023409713059663773,0.04184368625283241,0.02946970984339714
test,dataset_7_keyframe_1,S2M2-S,['000106'],1635,0.0518445186316967,0.02968934178352356,0.056114666163921356,0.03717104345560074
test,dataset_7_keyframe_1,S2M2-S,['000106'],1666,0.044869132339954376,0.03490843623876572,0.04954129830002785,0.04092783480882645
test,dataset_7_keyframe_1,S2M2-S,['000106'],1657,0.0492660328745842,0.027461444959044456,0.05409454181790352,0.035680852830410004
test,dataset_7_keyframe_1,S2M2-S,['000106'],1717,0.05960002914071083,0.03023665025830269,0.06364919245243073,0.038619332015514374
test,dataset_7_keyframe_1,S2M2-S,['000110'],1791,0.04841916263103485,0.028543217107653618,0.05352743715047836,0.03687797114253044
test,dataset_7_keyframe_1,S2M2-S,['000110'],1884,0.054515790194272995,0.03458796814084053,0.06308470666408539,0.045950427651405334
test,dataset_7_keyframe_1,S2M2-S,['000110'],1992,0.04949688911437988,0.02504104934632778,0.05371028557419777,0.03301804140210152
test,dataset_7_keyframe_1,S2M2-S,['000110'],1922,0.06361977756023407,0.03249061480164528,0.07195166498422623,0.04427575320005417
test,dataset_7_keyframe_1,S2M2-S,['000114'],1942,0.03316648676991463,0.02288784645497799,0.037499863654375076,0.02941160835325718
test,dataset_7_keyframe_1,S2M2-S,['000114'],1963,0.04691220447421074,0.03204454481601715,0.05482250079512596,0.04240445792675018
test,dataset_7_keyframe_1,S2M2-S,['000114'],2063,0.03859461098909378,0.023551002144813538,0.047269582748413086,0.03485512733459473
test,dataset_7_keyframe_1,S2M2-S,['000114'],2127,0.04520545154809952,0.035938553512096405,0.049688614904880524,0.04165997356176376
test,dataset_7_keyframe_1,S2M2-S,['000118'],2079,0.051293712109327316,0.024407465010881424,0.05860702693462372,0.034386955201625824
test,dataset_7_keyframe_1,S2M2-S,['000118'],2131,0.023778747767210007,0.02014535292983055,0.02966363914310932,0.027435651049017906
test,dataset_7_keyframe_1,S2M2-S,['000118'],2124,0.051344696432352066,0.036006901413202286,0.05527960881590843,0.043372612446546555
test,dataset_7_keyframe_1,S2M2-S,['000118'],2186,0.045597489923238754,0.02853436768054962,0.05486451834440231,0.04093892499804497
test,dataset_7_keyframe_1,S2M2-S,['000122'],2214,0.04530369117856026,0.029350530356168747,0.05514945462346077,0.04188419133424759
test,dataset_7_keyframe_1,S2M2-S,['000122'],2151,0.057792939245700836,0.03273814171552658,0.06694836169481277,0.045043978840112686
test,dataset_7_keyframe_1,S2M2-S,['000122'],2227,0.045656073838472366,0.02017880044877529,0.05404428020119667,0.03310723602771759
test,dataset_7_keyframe_1,S2M2-S,['000122'],2248,0.05449164658784866,0.024836665019392967,0.06310298293828964,0.038195617496967316
test,dataset_7_keyframe_1,S2M2-S,['000126'],2244,0.038158271461725235,0.024212660267949104,0.04989408701658249,0.0388537161052227
test,dataset_7_keyframe_1,S2M2-S,['000126'],2337,0.03222927823662758,0.020967472344636917,0.042057283222675323,0.034709494560956955
test,dataset_7_keyframe_1,S2M2-S,['000126'],2299,0.04401182755827904,0.026668431237339973,0.05644849315285683,0.042195748537778854
test,dataset_7_keyframe_1,S2M2-S,['000126'],2377,0.03780953958630562,0.030339576303958893,0.04393836855888367,0.03864211216568947
test,dataset_7_keyframe_1,S2M2-S,['000130'],2424,0.04305912181735039,0.030275896191596985,0.05512431636452675,0.04502921178936958
test,dataset_7_keyframe_1,S2M2-S,['000130'],2359,0.041519295424222946,0.024813223630189896,0.050459831953048706,0.03675675019621849
test,dataset_7_keyframe_1,S2M2-S,['000130'],2403,0.043605756014585495,0.02263575978577137,0.056481655687093735,0.03932098299264908
test,dataset_7_keyframe_1,S2M2-S,['000130'],2501,0.04019859805703163,0.02257971651852131,0.051019616425037384,0.036391597241163254
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.049781542271375656,0.03871318697929382,0.06084292009472847,0.051651403307914734
test,dataset_7_keyframe_1,S2M2-S,['000134'],2591,0.0495702289044857,0.03338167443871498,0.05893123149871826,0.04504118114709854
test,dataset_7_keyframe_1,S2M2-S,['000134'],2515,0.04331313073635101,0.028870129957795143,0.05758858099579811,0.044942520558834076
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.045443013310432434,0.02659527398645878,0.05566836893558502,0.040056370198726654
test,dataset_7_keyframe_1,S2M2-S,['000138'],2727,0.037772037088871,0.023542776703834534,0.04929468408226967,0.037095893174409866
test,dataset_7_keyframe_1,S2M2-S,['000138'],2581,0.04699505865573883,0.02614513970911503,0.06307803839445114,0.04413553699851036
test,dataset_7_keyframe_1,S2M2-S,['000138'],2478,0.04136774688959122,0.022276392206549644,0.051299549639225006,0.03667309507727623
test,dataset_7_keyframe_1,S2M2-S,['000138'],2364,0.046370409429073334,0.022984929382801056,0.060124222189188004,0.03951757028698921
test,dataset_7_keyframe_1,S2M2-S,['000142'],2443,0.04075801745057106,0.02917933464050293,0.053713876754045486,0.043740350753068924
test,dataset_7_keyframe_1,S2M2-S,['000142'],2280,0.030370164662599564,0.018784120678901672,0.04500310495495796,0.0363578163087368
test,dataset_7_keyframe_1,S2M2-S,['000142'],2239,0.03540123626589775,0.019634420052170753,0.05011536180973053,0.0368390791118145
test,dataset_7_keyframe_1,S2M2-S,['000142'],2183,0.05238564684987068,0.030207181349396706,0.07039245218038559,0.05146109685301781
test,dataset_7_keyframe_1,S2M2-S,['000146'],2217,0.038671303540468216,0.020398033782839775,0.05324640870094299,0.043144822120666504
test,dataset_7_keyframe_1,S2M2-S,['000146'],2159,0.031132034957408905,0.020275801420211792,0.05005888640880585,0.042839229106903076
test,dataset_7_keyframe_1,S2M2-S,['000146'],2078,0.0327710397541523,0.017072994261980057,0.0527663417160511,0.04152081534266472
test,dataset_7_keyframe_1,S2M2-S,['000146'],2097,0.040248382836580276,0.023714713752269745,0.05642473325133324,0.047157008200883865
test,dataset_7_keyframe_1,S2M2-S,['000150'],1962,0.03086962178349495,0.018417824059724808,0.05133363604545593,0.042904552072286606
test,dataset_7_keyframe_1,S2M2-S,['000150'],1941,0.057869188487529755,0.032494574785232544,0.08036807924509048,0.0609816275537014
test,dataset_7_keyframe_1,S2M2-S,['000150'],1938,0.04226406663656235,0.027018027380108833,0.06196602061390877,0.052025459706783295
test,dataset_7_keyframe_1,S2M2-S,['000150'],1943,0.04869789630174637,0.02900470234453678,0.06868443638086319,0.05962492525577545
test,dataset_7_keyframe_1,S2M2-S,['000154'],1960,0.03604502230882645,0.0192682184278965,0.05967623367905617,0.04902692139148712
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.05118758603930473,0.03431542217731476,0.06209325045347214,0.05489429086446762
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.045308493077754974,0.025564847514033318,0.06446412205696106,0.0491335391998291
test,dataset_7_keyframe_1,S2M2-S,['000154'],1904,0.04157129302620888,0.01408956665545702,0.05634395405650139,0.03883735463023186
test,dataset_7_keyframe_1,S2M2-S,['000158'],1896,0.04567120969295502,0.025398967787623405,0.05250293016433716,0.04174768924713135
test,dataset_7_keyframe_1,S2M2-S,['000158'],1880,0.0412881076335907,0.023891473188996315,0.055297188460826874,0.044459059834480286
test,dataset_7_keyframe_1,S2M2-S,['000158'],1801,0.0459970086812973,0.014254828914999962,0.05313221365213394,0.03730795904994011
test,dataset_7_keyframe_1,S2M2-S,['000158'],1795,0.03660507872700691,0.011090113781392574,0.048368342220783234,0.02996961399912834
test,dataset_7_keyframe_1,S2M2-S,['000162'],1777,0.033414874225854874,0.017990373075008392,0.046072181314229965,0.03708609566092491
test,dataset_7_keyframe_1,S2M2-S,['000162'],1790,0.034172896295785904,0.019592270255088806,0.04375266656279564,0.035531532019376755
test,dataset_7_keyframe_1,S2M2-S,['000162'],1757,0.03531859442591667,0.017369979992508888,0.044560205191373825,0.030209705233573914
test,dataset_7_keyframe_1,S2M2-S,['000162'],1802,0.03352529928088188,0.012514197267591953,0.0432339683175087,0.028687430545687675
test,dataset_7_keyframe_1,S2M2-S,['000166'],1734,0.03592626377940178,0.019935529679059982,0.046144284307956696,0.036086637526750565
test,dataset_7_keyframe_1,S2M2-S,['000166'],1691,0.044364508241415024,0.024894699454307556,0.05052924156188965,0.037831638008356094
test,dataset_7_keyframe_1,S2M2-S,['000166'],1699,0.039220232516527176,0.01736167073249817,0.05108775198459625,0.03502795472741127
test,dataset_7_keyframe_1,S2M2-S,['000166'],1640,0.061611611396074295,0.032367121428251266,0.06636516749858856,0.04541543498635292
test,dataset_7_keyframe_1,S2M2-S,['000170'],1596,0.0446767695248127,0.021307675167918205,0.048171207308769226,0.033363644033670425
test,dataset_7_keyframe_1,S2M2-S,['000170'],1652,0.04723241180181503,0.025588607415556908,0.04952565208077431,0.03690522536635399
test,dataset_7_keyframe_1,S2M2-S,['000170'],1573,0.04186766594648361,0.02388768643140793,0.04141493886709213,0.027634326368570328
test,dataset_7_keyframe_1,S2M2-S,['000170'],1493,0.04299939423799515,0.02647348679602146,0.04308837652206421,0.032892435789108276
test,dataset_7_keyframe_1,S2M2-S,['000174'],1442,0.04271629825234413,0.028909090906381607,0.050549544394016266,0.04506099224090576
test,dataset_7_keyframe_1,S2M2-S,['000174'],1385,0.040409769862890244,0.019844815135002136,0.04283849149942398,0.026929201558232307
test,dataset_7_keyframe_1,S2M2-S,['000174'],1393,0.04385656490921974,0.02461983449757099,0.04215512052178383,0.03134327754378319
test,dataset_7_keyframe_1,S2M2-S,['000174'],1318,0.05871262401342392,0.028138330206274986,0.05219706892967224,0.03006402775645256
test,dataset_7_keyframe_1,S2M2-S,['000178'],1314,0.04214722663164139,0.02342691458761692,0.04143839329481125,0.03702232241630554
test,dataset_7_keyframe_1,S2M2-S,['000178'],1191,0.03048326075077057,0.014503411948680878,0.03455077111721039,0.027424238622188568
test,dataset_7_keyframe_1,S2M2-S,['000178'],1179,0.05193076655268669,0.025938106700778008,0.03980928659439087,0.025046171620488167
test,dataset_7_keyframe_1,S2M2-S,['000178'],1156,0.03570494055747986,0.016348067671060562,0.040685199201107025,0.029002675786614418
test,dataset_7_keyframe_1,S2M2-S,['000182'],1105,0.041729509830474854,0.020895257592201233,0.032298412173986435,0.029039833694696426
test,dataset_7_keyframe_1,S2M2-S,['000182'],1087,0.04123340919613838,0.02343864180147648,0.04107588157057762,0.035047274082899094
test,dataset_7_keyframe_1,S2M2-S,['000182'],982,0.04152431711554527,0.023327352479100227,0.031046062707901,0.025752630084753036
test,dataset_7_keyframe_1,S2M2-S,['000182'],861,0.044515930116176605,0.022475406527519226,0.03717203810811043,0.029818881303071976
test,dataset_7_keyframe_1,S2M2-S,['000186'],803,0.03327791020274162,0.01590597815811634,0.028428908437490463,0.029338669031858444
test,dataset_7_keyframe_1,S2M2-S,['000186'],812,0.034645821899175644,0.020375190302729607,0.029715662822127342,0.026502711698412895
test,dataset_7_keyframe_1,S2M2-S,['000186'],825,0.045063164085149765,0.018867867067456245,0.03633694723248482,0.023810459300875664
test,dataset_7_keyframe_1,S2M2-S,['000186'],757,0.03872023522853851,0.021637266501784325,0.02657262794673443,0.03036985918879509
test,dataset_7_keyframe_1,S2M2-S,['000190'],718,0.03906421735882759,0.020270921289920807,0.03015589900314808,0.029791560024023056
test,dataset_7_keyframe_1,S2M2-S,['000190'],666,0.05527019873261452,0.0320940762758255,0.042744141072034836,0.033026911318302155
test,dataset_7_keyframe_1,S2M2-S,['000190'],608,0.03415533900260925,0.02059059403836727,0.034366313368082047,0.027116751298308372
test,dataset_7_keyframe_1,S2M2-S,['000190'],568,0.04141351953148842,0.017734022811055183,0.03855513036251068,0.029047971591353416
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04294413700699806,0.025945687666535378,0.04260781779885292,0.03293627128005028
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04407030716538429,0.021222535520792007,0.041093792766332626,0.03155619278550148
test,dataset_7_keyframe_1,S2M2-S,['000194'],458,0.04293739050626755,0.020753027871251106,0.038581959903240204,0.02697899378836155
test,dataset_7_keyframe_1,S2M2-S,['000194'],437,0.04656762629747391,0.023947376757860184,0.04716615378856659,0.031082632020115852
test,dataset_7_keyframe_1,S2M2-S,['000198'],392,0.06619419157505035,0.03771919012069702,0.061796799302101135,0.046449851244688034
test,dataset_7_keyframe_1,S2M2-S,['000198'],356,0.05260446295142174,0.026437073945999146,0.04306946322321892,0.036697499454021454
test,dataset_7_keyframe_1,S2M2-S,['000198'],351,0.061571355909109116,0.03410843759775162,0.05517926812171936,0.04773131385445595
test,dataset_7_keyframe_1,S2M2-S,['000198'],288,0.05208582058548927,0.03967689350247383,0.05821755900979042,0.05971900746226311
test,dataset_7_keyframe_1,S2M2-S,['000202'],242,0.0337577648460865,0.01916912943124771,0.035823971033096313,0.03660106658935547
test,dataset_7_keyframe_1,S2M2-S,['000202'],238,0.0516338050365448,0.034729648381471634,0.056538283824920654,0.045730169862508774
test,dataset_7_keyframe_1,S2M2-S,['000202'],166,0.04441751912236214,0.027583448216319084,0.05872448906302452,0.04208621010184288
test,dataset_7_keyframe_1,S2M2-S,['000202'],197,0.07082611322402954,0.03948570415377617,0.08496604114770889,0.06763947010040283
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.07183658331632614,0.049336835741996765,0.08752469718456268,0.07043226063251495
test,dataset_7_keyframe_1,S2M2-S,['000206'],169,0.07124823331832886,0.04802752286195755,0.07621054351329803,0.06596683710813522
test,dataset_7_keyframe_1,S2M2-S,['000206'],130,0.06161009892821312,0.046009596437215805,0.07912839949131012,0.07360314577817917
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.05346209183335304,0.03497891128063202,0.060173772275447845,0.05663559213280678
test,dataset_7_keyframe_1,S2M2-S,['000210'],97,0.042821869254112244,0.029990091919898987,0.04804602265357971,0.039228878915309906
test,dataset_7_keyframe_1,S2M2-S,['000210'],78,0.044720008969306946,0.027923645451664925,0.05096832290291786,0.036184776574373245
test,dataset_7_keyframe_1,S2M2-S,['000210'],81,0.08827605843544006,0.06632821261882782,0.08496788889169693,0.06749556958675385
test,dataset_7_keyframe_1,S2M2-S,['000210'],68,0.10285870730876923,0.08477629721164703,0.09299682825803757,0.07377779483795166
test,dataset_7_keyframe_1,S2M2-S,['000214'],62,0.08043427020311356,0.0612335205078125,0.09137114882469177,0.0761607363820076
test,dataset_7_keyframe_1,S2M2-S,['000214'],47,0.13066366314888,0.11228795349597931,0.14122451841831207,0.12408116459846497
test,dataset_7_keyframe_1,S2M2-S,['000214'],53,0.0842214971780777,0.07625092566013336,0.09898818284273148,0.09132418781518936
test,dataset_7_keyframe_1,S2M2-S,['000214'],28,0.07671630382537842,0.0572725385427475,0.07663781940937042,0.06313496083021164
test,dataset_7_keyframe_1,S2M2-S,['000218'],46,0.08329825103282928,0.07883667200803757,0.0781649500131607,0.07410377264022827
test,dataset_7_keyframe_1,S2M2-S,['000218'],43,0.03389521688222885,0.03094472363591194,0.03955704718828201,0.03869328275322914
test,dataset_7_keyframe_1,S2M2-S,['000218'],39,0.04541388526558876,0.04129679873585701,0.061003539711236954,0.05708092823624611
test,dataset_7_keyframe_1,S2M2-S,['000218'],36,0.05160164833068848,0.0492684580385685,0.06004716455936432,0.058335501700639725
test,dataset_7_keyframe_1,S2M2-S,['000222'],64,0.1000707596540451,0.09785128384828568,0.1110905259847641,0.10978295654058456
test,dataset_7_keyframe_1,S2M2-S,['000222'],45,0.05477408319711685,0.05187033489346504,0.08529715240001678,0.0834418535232544
test,dataset_7_keyframe_1,S2M2-S,['000222'],44,0.04861529543995857,0.040223728865385056,0.06101766601204872,0.056494615972042084
test,dataset_7_keyframe_1,S2M2-S,['000222'],31,0.025983963161706924,0.019788648933172226,0.02857019007205963,0.02562899701297283
test,dataset_7_keyframe_1,S2M2-S,['000226'],43,0.04902264103293419,0.0442754290997982,0.05747988075017929,0.05415741354227066
test,dataset_7_keyframe_1,S2M2-S,['000226'],49,0.030403457581996918,0.024905232712626457,0.044354427605867386,0.04053908959031105
test,dataset_7_keyframe_1,S2M2-S,['000226'],45,0.055984076112508774,0.05486723780632019,0.08364853262901306,0.08437631279230118
test,dataset_7_keyframe_1,S2M2-S,['000226'],39,0.083462655544281,0.07943698763847351,0.08746049553155899,0.08707515150308609
test,dataset_7_keyframe_1,S2M2-S,['000230'],49,0.11534993350505829,0.11309348791837692,0.11768749356269836,0.11647871136665344
test,dataset_7_keyframe_1,S2M2-S,['000230'],53,0.02756175585091114,0.019747724756598473,0.06074007600545883,0.05630932375788689
test,dataset_7_keyframe_1,S2M2-S,['000230'],58,0.06798671931028366,0.06470228731632233,0.06445042788982391,0.061975814402103424
test,dataset_7_keyframe_1,S2M2-S,['000230'],55,0.03575703874230385,0.0258525051176548,0.05391159653663635,0.045547232031822205
test,dataset_7_keyframe_1,S2M2-S,['000234'],75,0.10066746920347214,0.0965806320309639,0.11003130674362183,0.10684147477149963
test,dataset_7_keyframe_1,S2M2-S,['000234'],81,0.06247108429670334,0.0542079359292984,0.0657806321978569,0.057512566447257996
test,dataset_7_keyframe_1,S2M2-S,['000234'],99,0.04025960713624954,0.02891736477613449,0.05691163241863251,0.04743649438023567
test,dataset_7_keyframe_1,S2M2-S,['000234'],104,0.04542360082268715,0.028509626165032387,0.05202822759747505,0.037470728158950806
test,dataset_7_keyframe_1,S2M2-S,['000238'],109,0.06935453414916992,0.05905229598283768,0.08028791099786758,0.07170046120882034
test,dataset_7_keyframe_1,S2M2-S,['000238'],103,0.12123717367649078,0.11136195808649063,0.14098221063613892,0.13488997519016266
test,dataset_7_keyframe_1,S2M2-S,['000238'],103,0.09944536536931992,0.08508579432964325,0.10824703425168991,0.09453476965427399
test,dataset_7_keyframe_1,S2M2-S,['000238'],121,0.04439760744571686,0.040866918861866,0.04968501254916191,0.04482797160744667
test,dataset_7_keyframe_1,S2M2-S,['000242'],110,0.046875953674316406,0.03811688721179962,0.05146244540810585,0.04439963027834892
test,dataset_7_keyframe_1,S2M2-S,['000242'],104,0.02964351885020733,0.020228451117873192,0.04583403468132019,0.03756292536854744
test,dataset_7_keyframe_1,S2M2-S,['000242'],129,0.027854491025209427,0.017681952565908432,0.038319412618875504,0.03218066692352295
test,dataset_7_keyframe_1,S2M2-S,['000242'],125,0.04255774989724159,0.04047054424881935,0.04918757081031799,0.04941238462924957
test,dataset_7_keyframe_1,S2M2-S,['000246'],128,0.020815495401620865,0.0172591395676136,0.03514556214213371,0.03271118178963661
test,dataset_7_keyframe_1,S2M2-S,['000246'],167,0.04485414922237396,0.03742953762412071,0.04942164197564125,0.04298550263047218
test,dataset_7_keyframe_1,S2M2-S,['000246'],175,0.02447015978395939,0.013928486965596676,0.033788613975048065,0.025989539921283722
test,dataset_7_keyframe_1,S2M2-S,['000246'],178,0.02033521980047226,0.015585864894092083,0.029900280758738518,0.028112802654504776
test,dataset_7_keyframe_1,S2M2-S,['000250'],203,0.03195500373840332,0.022459745407104492,0.04120052605867386,0.035081006586551666
test,dataset_7_keyframe_1,S2M2-S,['000250'],218,0.04420573636889458,0.025466809049248695,0.051841992884874344,0.03579140827059746
test,dataset_7_keyframe_1,S2M2-S,['000250'],225,0.03771267458796501,0.030653441324830055,0.0508471243083477,0.04541553184390068
test,dataset_7_keyframe_1,S2M2-S,['000250'],259,0.03439044579863548,0.018870605155825615,0.04369104653596878,0.03246108442544937
test,dataset_7_keyframe_1,S2M2-S,['000254'],255,0.033055271953344345,0.025565991178154945,0.044065650552511215,0.03811993822455406
test,dataset_7_keyframe_1,S2M2-S,['000254'],274,0.03716791793704033,0.023712722584605217,0.040668975561857224,0.03059510700404644
test,dataset_7_keyframe_1,S2M2-S,['000254'],249,0.030916184186935425,0.01774042472243309,0.04405829310417175,0.032477159053087234
test,dataset_7_keyframe_1,S2M2-S,['000254'],326,0.05292048677802086,0.038341306149959564,0.04894328489899635,0.03754936158657074
test,dataset_7_keyframe_1,S2M2-S,['000258'],324,0.05088837444782257,0.02996714971959591,0.06725060194730759,0.04758295789361
test,dataset_7_keyframe_1,S2M2-S,['000258'],352,0.051434509456157684,0.02389220893383026,0.051418956369161606,0.029459770768880844
test,dataset_7_keyframe_1,S2M2-S,['000258'],316,0.02500365488231182,0.01996299996972084,0.035691037774086,0.033470991998910904
test,dataset_7_keyframe_1,S2M2-S,['000258'],315,0.0335150882601738,0.014556395821273327,0.0436437651515007,0.027668992057442665
test,dataset_7_keyframe_1,S2M2-S,['000262'],370,0.0704384371638298,0.03502350300550461,0.07865571230649948,0.04446856677532196
test,dataset_7_keyframe_1,S2M2-S,['000262'],380,0.06699623912572861,0.027598703280091286,0.06567749381065369,0.0338134802877903
test,dataset_7_keyframe_1,S2M2-S,['000262'],392,0.050363168120384216,0.030104363337159157,0.054627347737550735,0.03732546046376228
test,dataset_7_keyframe_1,S2M2-S,['000262'],415,0.03685770556330681,0.026219604536890984,0.04302692785859108,0.03574520722031593
test,dataset_7_keyframe_1,S2M2-S,['000266'],391,0.06308397650718689,0.05196733772754669,0.064457006752491,0.05448777973651886
test,dataset_7_keyframe_1,S2M2-S,['000266'],410,0.027527768164873123,0.02171645313501358,0.03400753438472748,0.03018331527709961
test,dataset_7_keyframe_1,S2M2-S,['000266'],404,0.03318650275468826,0.023257846012711525,0.03609377145767212,0.029457498341798782
test,dataset_7_keyframe_1,S2M2-S,['000266'],423,0.06514552235603333,0.04897422716021538,0.06416913866996765,0.04902517795562744
test,dataset_7_keyframe_1,S2M2-S,['000270'],415,0.023494288325309753,0.016573360189795494,0.028280749917030334,0.023644842207431793
test,dataset_7_keyframe_1,S2M2-S,['000270'],447,0.025254063308238983,0.017357926815748215,0.02817654050886631,0.022405313327908516
test,dataset_7_keyframe_1,S2M2-S,['000270'],452,0.03145584091544151,0.018751591444015503,0.03533636033535004,0.024444276466965675
test,dataset_7_keyframe_1,S2M2-S,['000270'],437,0.043037429451942444,0.027875186875462532,0.04371456056833267,0.031187811866402626
test,dataset_7_keyframe_1,S2M2-S,['000274'],410,0.04612446203827858,0.034084804356098175,0.04298526421189308,0.03336913883686066
test,dataset_7_keyframe_1,S2M2-S,['000274'],423,0.037537045776844025,0.031440023332834244,0.04122884199023247,0.03487087041139603
test,dataset_7_keyframe_1,S2M2-S,['000274'],409,0.03384358435869217,0.02486390806734562,0.0361163504421711,0.02828698419034481
test,dataset_7_keyframe_1,S2M2-S,['000274'],430,0.034124672412872314,0.024808255955576897,0.03718531131744385,0.027883032336831093
