dataset,item_id,candidate,comparison,shared_valid_count,shared_valid_ratio,median_disparity_px,mean_local_rgb_l1,mean_ternary_census
D4D,specimen_1__2025_03_06-17_04_37__Clip_3__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,19,0.0007330246913580247,7.8828125,0.0053782076574862,0.034371644258499146
D4D,specimen_1__2025_03_06-17_04_37__Clip_3__end,zivid_scale_0.25,raw_StereoAnywhere_paired,19,0.0007330246913580247,7.891833305358887,0.06825961917638779,0.3378088176250458
D4D,specimen_1__2025_03_06-17_04_37__Clip_3__end,zivid_scale_1,raw_StereoAnywhere_paired,19,0.0007330246913580247,31.567333221435547,0.06857779622077942,0.32975295186042786
D4D,specimen_1__2025_03_06-17_04_37__Clip_3__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,19,0.0007330246913580247,8.046875,0.0051791430450975895,0.030612243339419365
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.125,zivid_scales_common,19,0.0007330246913580247,3.9459166526794434,0.07084699720144272,0.3614393174648285
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.2,zivid_scales_common,19,0.0007330246913580247,6.313466548919678,0.06897778809070587,0.37325453758239746
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.25,zivid_scales_common,19,0.0007330246913580247,7.891833305358887,0.06825961917638779,0.3378088176250458
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.333333,zivid_scales_common,19,0.0007330246913580247,10.522444725036621,0.06860069185495377,0.32867884635925293
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.5,zivid_scales_common,19,0.0007330246913580247,15.783666610717773,0.06935018301010132,0.38184747099876404
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.75,zivid_scales_common,19,0.0007330246913580247,23.675498962402344,0.06945186853408813,0.4398496150970459
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_1,zivid_scales_common,19,0.0007330246913580247,31.567333221435547,0.06857779622077942,0.32975295186042786
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.25,raw_S2M2-S_paired,19,0.0007330246913580247,7.891833305358887,0.06825961917638779,0.3378088176250458
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_1,raw_S2M2-S_paired,19,0.0007330246913580247,31.567333221435547,0.06857779622077942,0.32975295186042786
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,raw_S2M2-S,raw_S2M2-S_paired,19,0.0007330246913580247,31.953819274902344,0.04311898723244667,0.15306124091148376
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,19,0.0007330246913580247,7.891833305358887,0.06825961917638779,0.3378088176250458
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_1,raw_RAFT-Stereo_paired,19,0.0007330246913580247,31.567333221435547,0.06857779622077942,0.32975295186042786
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,19,0.0007330246913580247,7.8828125,0.0053782076574862,0.034371644258499146
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_0.25,raw_StereoAnywhere_paired,19,0.0007330246913580247,7.891833305358887,0.06825961917638779,0.3378088176250458
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,zivid_scale_1,raw_StereoAnywhere_paired,19,0.0007330246913580247,31.567333221435547,0.06857779622077942,0.32975295186042786
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,19,0.0007330246913580247,8.046875,0.0051791430450975895,0.030612243339419365
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.125,zivid_scales_common,26,0.0010030864197530865,3.9494481086730957,0.06011747941374779,0.2837519347667694
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.2,zivid_scales_common,26,0.0010030864197530865,6.319116592407227,0.059189680963754654,0.29199373722076416
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.25,zivid_scales_common,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.333333,zivid_scales_common,26,0.0010030864197530865,10.531861305236816,0.0594688281416893,0.3182888329029083
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.5,zivid_scales_common,26,0.0010030864197530865,15.797792434692383,0.06014879420399666,0.3559654653072357
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.75,zivid_scales_common,26,0.0010030864197530865,23.696687698364258,0.06025920435786247,0.33084774017333984
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_1,zivid_scales_common,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.25,raw_S2M2-S_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_1,raw_S2M2-S_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,raw_S2M2-S,raw_S2M2-S_paired,26,0.0010030864197530865,32.01002502441406,0.0373397022485733,0.09183673560619354
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_1,raw_RAFT-Stereo_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,26,0.0010030864197530865,8.0,0.005067797843366861,0.04474097117781639
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_0.25,raw_StereoAnywhere_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,zivid_scale_1,raw_StereoAnywhere_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_4__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,26,0.0010030864197530865,8.0546875,0.006088307127356529,0.04277864843606949
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.125,zivid_scales_common,26,0.0010030864197530865,3.9494481086730957,0.06011747941374779,0.2837519347667694
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.2,zivid_scales_common,26,0.0010030864197530865,6.319116592407227,0.059189680963754654,0.29199373722076416
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.25,zivid_scales_common,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.333333,zivid_scales_common,26,0.0010030864197530865,10.531861305236816,0.0594688281416893,0.3182888329029083
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.5,zivid_scales_common,26,0.0010030864197530865,15.797792434692383,0.06014879420399666,0.3559654653072357
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.75,zivid_scales_common,26,0.0010030864197530865,23.696687698364258,0.06025920435786247,0.33084774017333984
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_1,zivid_scales_common,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.25,raw_S2M2-S_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_1,raw_S2M2-S_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,raw_S2M2-S,raw_S2M2-S_paired,26,0.0010030864197530865,32.01002502441406,0.0373397022485733,0.09183673560619354
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_1,raw_RAFT-Stereo_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,26,0.0010030864197530865,8.0,0.005067797843366861,0.04474097117781639
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_0.25,raw_StereoAnywhere_paired,26,0.0010030864197530865,7.898896217346191,0.05872073397040367,0.3033751845359802
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,zivid_scale_1,raw_StereoAnywhere_paired,26,0.0010030864197530865,31.595584869384766,0.059172313660383224,0.2798272967338562
D4D,specimen_1__2025_03_06-17_04_37__Clip_5__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,26,0.0010030864197530865,8.0546875,0.006088307127356529,0.04277864843606949
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.125,zivid_scales_common,83,0.0032021604938271605,4.312372207641602,0.04959425702691078,0.18748462200164795
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.2,zivid_scales_common,83,0.0032021604938271605,6.8997955322265625,0.04870236665010452,0.18416522443294525
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.25,zivid_scales_common,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.333333,zivid_scales_common,83,0.0032021604938271605,11.499659538269043,0.048701412975788116,0.18367347121238708
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.5,zivid_scales_common,83,0.0032021604938271605,17.249488830566406,0.04888861998915672,0.1873616874217987
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.75,zivid_scales_common,83,0.0032021604938271605,25.87423324584961,0.04917449876666069,0.22891566157341003
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_1,zivid_scales_common,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.25,raw_S2M2-S_paired,82,0.0031635802469135803,8.633403778076172,0.04906255006790161,0.18529120087623596
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_1,raw_S2M2-S_paired,82,0.0031635802469135803,34.53361511230469,0.05218600109219551,0.31657540798187256
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,raw_S2M2-S,raw_S2M2-S_paired,82,0.0031635802469135803,34.38200759887695,0.04941987991333008,0.19673965871334076
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_1,raw_RAFT-Stereo_paired,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,83,0.0032021604938271605,8.4375,0.006048382259905338,0.022989917546510696
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_0.25,raw_StereoAnywhere_paired,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,zivid_scale_1,raw_StereoAnywhere_paired,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_1__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,83,0.0032021604938271605,8.609375,0.006553865969181061,0.02188345044851303
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.125,zivid_scales_common,83,0.0032021604938271605,4.312372207641602,0.04959425702691078,0.18748462200164795
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.2,zivid_scales_common,83,0.0032021604938271605,6.8997955322265625,0.04870236665010452,0.18416522443294525
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.25,zivid_scales_common,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.333333,zivid_scales_common,83,0.0032021604938271605,11.499659538269043,0.048701412975788116,0.18367347121238708
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.5,zivid_scales_common,83,0.0032021604938271605,17.249488830566406,0.04888861998915672,0.1873616874217987
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.75,zivid_scales_common,83,0.0032021604938271605,25.87423324584961,0.04917449876666069,0.22891566157341003
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_1,zivid_scales_common,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.25,raw_S2M2-S_paired,82,0.0031635802469135803,8.633403778076172,0.04906255006790161,0.18529120087623596
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_1,raw_S2M2-S_paired,82,0.0031635802469135803,34.53361511230469,0.05218600109219551,0.31657540798187256
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,raw_S2M2-S,raw_S2M2-S_paired,82,0.0031635802469135803,34.38200759887695,0.04941987991333008,0.19673965871334076
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_1,raw_RAFT-Stereo_paired,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,83,0.0032021604938271605,8.4375,0.006048382259905338,0.022989917546510696
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_0.25,raw_StereoAnywhere_paired,83,0.0032021604938271605,8.624744415283203,0.04852943494915962,0.18330465257167816
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,zivid_scale_1,raw_StereoAnywhere_paired,83,0.0032021604938271605,34.49897766113281,0.05161525681614876,0.313007116317749
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,83,0.0032021604938271605,8.609375,0.006553865969181061,0.02188345044851303
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.125,zivid_scales_common,58,0.0022376543209876544,4.361988067626953,0.04159273952245712,0.19528502225875854
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.2,zivid_scales_common,58,0.0022376543209876544,6.979180335998535,0.0412740483880043,0.1996833235025406
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.25,zivid_scales_common,58,0.0022376543209876544,8.723976135253906,0.04109521582722664,0.18560872972011566
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.333333,zivid_scales_common,58,0.0022376543209876544,11.631967544555664,0.041263747960329056,0.19634060561656952
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.5,zivid_scales_common,58,0.0022376543209876544,17.447952270507812,0.04130806773900986,0.1968684196472168
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.75,zivid_scales_common,58,0.0022376543209876544,26.17192840576172,0.04135943204164505,0.20320197939872742
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_1,zivid_scales_common,58,0.0022376543209876544,34.895904541015625,0.04199611023068428,0.27603796124458313
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.25,raw_S2M2-S_paired,57,0.002199074074074074,8.730573654174805,0.041577909141778946,0.18796992301940918
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_1,raw_S2M2-S_paired,57,0.002199074074074074,34.92229461669922,0.04249460622668266,0.2799856662750244
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,raw_S2M2-S,raw_S2M2-S_paired,57,0.002199074074074074,35.57365417480469,0.03753284364938736,0.1863587498664856
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,58,0.0022376543209876544,8.723976135253906,0.04109521582722664,0.18560872972011566
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_1,raw_RAFT-Stereo_paired,58,0.0022376543209876544,34.895904541015625,0.04199611023068428,0.27603796124458313
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,58,0.0022376543209876544,8.8359375,0.005332101136445999,0.021815624088048935
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_0.25,raw_StereoAnywhere_paired,58,0.0022376543209876544,8.723976135253906,0.04109521582722664,0.18560872972011566
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,zivid_scale_1,raw_StereoAnywhere_paired,58,0.0022376543209876544,34.895904541015625,0.04199611023068428,0.27603796124458313
D4D,specimen_1__2025_03_06-17_51_03__Clip_2__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,58,0.0022376543209876544,9.1015625,0.007175789680331945,0.022695286199450493
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.125,zivid_scales_common,58,0.0022376543209876544,4.361988067626953,0.04159273952245712,0.19528502225875854
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.2,zivid_scales_common,58,0.0022376543209876544,6.979180335998535,0.0412740483880043,0.1996833235025406
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.25,zivid_scales_common,58,0.0022376543209876544,8.723976135253906,0.04109521582722664,0.18560872972011566
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.333333,zivid_scales_common,58,0.0022376543209876544,11.631967544555664,0.041263747960329056,0.19634060561656952
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.5,zivid_scales_common,58,0.0022376543209876544,17.447952270507812,0.04130806773900986,0.1968684196472168
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.75,zivid_scales_common,58,0.0022376543209876544,26.17192840576172,0.04135943204164505,0.20320197939872742
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_1,zivid_scales_common,58,0.0022376543209876544,34.895904541015625,0.04199611023068428,0.27603796124458313
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.25,raw_S2M2-S_paired,57,0.002199074074074074,8.730573654174805,0.041577909141778946,0.18796992301940918
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_1,raw_S2M2-S_paired,57,0.002199074074074074,34.92229461669922,0.04249460622668266,0.2799856662750244
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,raw_S2M2-S,raw_S2M2-S_paired,57,0.002199074074074074,35.57365417480469,0.03753284364938736,0.1863587498664856
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,58,0.0022376543209876544,8.723976135253906,0.04109521582722664,0.18560872972011566
D4D,specimen_1__2025_03_06-17_51_03__Clip_3__start,zivid_scale_1,raw_RAFT-Stereo_paired,58,0.0022376543209876544,34.895904541015625,0.04199611023068428,0.27603796124458313
