budget,seed,source,epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s,provenance,validation_total,validation_classification,validation_regression,validation_ranking,validation_fusion,validation_weight_regularizer,validation_best_gain,validation_best_coverage,validation_harm_cost_fraction,validation_probability_threshold,validation_utility_threshold,validation_constraint_feasible,validation_wall_s
6x,20260724,train,58,230434,0.3709313299984167,0.23019249470078867,0.011962560602096222,0.03541221054577476,0.12044120413173162,0.027316567641555167,0.00010520419940014007,0.9815222503966652,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,59,234407,0.3691214646786834,0.22821426292069832,0.012035806763194278,0.03508307483862301,0.12070371637616861,0.027074106208269343,0.00010130194198315489,1.1785649857774843,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,60,238380,0.3682997706774017,0.22853548105748916,0.012062035584688682,0.035360914758523085,0.1194760373288617,0.027084942041642416,0.0001,1.1518660630099475,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,validation,1,3973,0.8027651191822924,0.5704178028793201,0.0815450387234241,0.08161177701911479,0.15809277913294284,0.0653953612255804,0.0019986980580164217,6.602438470261404,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,1.0597737993174492,0.7847051227724315,0.05328357766396494,0.08366729276318212,0.20771930488434426,0.09895379017554347,0.006094920914620161,0.27403393566459255,0.674483376903532,0.7,0.05,False,25.800687389011728
6x,20260724,validation,2,7946,0.6276767751618774,0.4433362100216174,0.05453936787543215,0.06745529733481026,0.12964664451054067,0.052801765904689414,0.0019947958005990065,0.7951752291701268,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,1.0282059348591004,0.7238719054200847,0.04760945085748896,0.0930708423944132,0.21547656908522067,0.20892511336102046,-0.003226553788408637,0.09610915678054688,1.2571247414833997,0.9,0.1,False,23.69530282501364
6x,20260724,validation,3,11919,0.5790135030977648,0.4083380300411943,0.0359344607414952,0.06250271391371542,0.1270790979396969,0.05001751697846573,0.0019883039235640988,0.7927084289840423,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,1.1317662222411347,0.816632010003899,0.05258841217824151,0.10192218705810882,0.21638595530906007,0.23486752128573277,-0.018991900607943535,0.27827921697339114,1.8479336233769874,0.9,0.05,False,23.679484732012497
6x,20260724,validation,4,15892,0.5559754017023184,0.39042844483710915,0.02742930948086132,0.059273137819873326,0.12744797958122514,0.04782997340661526,0.0019792402206954118,0.7877640918886755,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,1.1709389013635627,0.8424690333084893,0.06498468982394126,0.10831322626350844,0.21436191089680398,0.2726865284942935,-0.0249752439558506,0.4225366069410893,1.9201800915119083,0.9,0.02,False,23.590765374014154
6x,20260724,validation,5,19865,0.5385457575189926,0.37711990782754296,0.024236100468151188,0.057407080215066034,0.1257928834936007,0.045815614498204676,0.0019676295349724867,0.9088064985116944,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8894859149474069,0.6050131916189205,0.04518093944521922,0.09536849386248185,0.2080925673038444,0.14973780396240238,-0.008583326824009418,0.12960857128701025,1.5841096321662216,0.9,0.1,False,23.834829327010084
6x,20260724,validation,6,23838,0.523223369464132,0.3638357526882677,0.02328946178280527,0.055484861741733234,0.12503418624515955,0.0441873114984581,0.0019535036904778625,0.8074608808965422,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9015637965998,0.629423786804094,0.039961341613209335,0.09622211000689788,0.20938005570635948,0.09361878055614369,0.0008599013672210276,0.040269145759492066,0.8933950962137817,0.9,0.1,False,23.633634191006422
6x,20260724,validation,7,27811,0.5145180904438446,0.35423058494287896,0.021784593171038983,0.054599982043580554,0.12709931174343325,0.043229423060154336,0.001936901405169823,0.8625622369872872,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8723204541976088,0.6039964777250953,0.03611728919748404,0.09343768189314933,0.20520209951560622,0.10851905108411869,0.0012561626499518752,0.14038310249943506,0.9047752940415529,0.9,0.1,False,24.70851942402078
6x,20260724,validation,8,31784,0.502225250864611,0.3464157247469073,0.020836381632386946,0.0533101854032703,0.12365863298124798,0.042025632591833256,0.001917868184757982,0.9774124340619892,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9641332348056187,0.6717243234934452,0.0398622267943866,0.10803008254779575,0.21245569852599303,0.1650728810930584,-0.015261871740221977,0.15546454591924902,2.0219683063898977,0.9,0.1,False,24.643585781013826
6x,20260724,validation,9,35757,0.4926221752902617,0.3375139971287851,0.020485065602354018,0.052065515444981315,0.12372040921897672,0.04064444141786404,0.0018964561979764897,1.0200347655045334,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.933364385864085,0.6416585005206552,0.05022285183602653,0.10762909932287591,0.20733668580704148,0.1617525011638502,-0.013626023195683956,0.26291257959147174,1.7072223906292388,0.9,0.1,False,24.35618417299702
6x,20260724,validation,10,39730,0.4842654942506031,0.3310899352300851,0.019024003118292068,0.05050452228207981,0.12309039377211482,0.039735055467868194,0.0018727241335927888,0.9565124913933687,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9502517083058858,0.6699078784957739,0.038946181820866774,0.10076131097806747,0.20571794220428763,0.1498123393212326,-0.015196317806839943,0.291405389924194,1.7687300133026251,0.9,0.01,False,24.883200946991565
6x,20260724,validation,11,43703,0.48141134586002376,0.3275430160505463,0.019428401404551987,0.0502663478619784,0.12376844517034782,0.03909528162447595,0.0018467370395457595,0.959283421485452,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9726145689991588,0.6812898048156539,0.04260749581995506,0.10729523967509225,0.2129110602517467,0.15143073095294426,-0.021681085228919983,0.20740126669623338,2.339758839863231,0.9,0.1,False,24.0409655419935
6x,20260724,validation,12,47676,0.4697539634531912,0.31814728875023546,0.018484437861550143,0.04948311627128933,0.12234770787974528,0.038229778855326434,0.0018185661446538427,0.8421606181946117,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9255393614381016,0.6498669259842264,0.03833694823369095,0.10088110541067524,0.20555108968721827,0.12866297046345102,-0.010999954305589199,0.17175443833103526,1.7102319488828115,0.9,0.1,False,24.576472207991173
6x,20260724,validation,13,51649,0.46845221803391157,0.3145646621343503,0.01843979860790282,0.04881419180258321,0.12492415328584415,0.037699942081124004,0.0017882886633818036,1.0504184201126918,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9392173959818108,0.6523467658233874,0.04206113175439667,0.1085132408993761,0.21068589869964174,0.1401292788228919,-0.016730275005102158,0.16032251086697755,2.14562875583181,0.9,0.1,False,24.405185429990524
6x,20260724,validation,14,55622,0.46299249711105395,0.31101277019015616,0.01791341620699704,0.04760374319243856,0.12365417840618433,0.037339779162268896,0.001755987584201243,1.013962019031169,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8677626350364148,0.5927450019415105,0.042513134954616165,0.1116354798401601,0.20676795878890786,0.09542118419879649,-0.005325657315552235,0.10910602568920867,1.3733875654555094,0.9,0.05,False,24.732211846014252
6x,20260724,validation,15,59595,0.45602415106007294,0.30787159072639825,0.017729115278742318,0.047545085398453577,0.12007870954730267,0.03661507501609374,0.0017217514421249793,0.9963487080240157,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9236066091731684,0.6420620280470393,0.040599235853130945,0.10647939222308833,0.20939218170250093,0.1261646553825335,-0.01219542883336544,0.19511979959081918,1.6283983598167757,0.9,0.1,False,24.66842614399502
6x,20260724,validation,16,63568,0.4517985902934809,0.3014073912293401,0.017496991373402607,0.04669616572226482,0.12275979507047839,0.036044532215148174,0.0016856740760387197,0.9132573604001664,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9413574578252849,0.6521760963076195,0.04491725518846622,0.1167761224825129,0.21034346702671633,0.1359261673914362,-0.02615109644830227,0.1312979829777875,2.8482621166075535,0.9,0.1,False,24.261729047982953
6x,20260724,validation,17,67541,0.44525923353394603,0.2968474293149691,0.017045149754369743,0.045913632803711656,0.12121150502067723,0.03599666078895398,0.0016478543714951912,1.0305571304925252,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9496946918267964,0.6660506368536315,0.04473224091418475,0.11307744534250945,0.2102396824831529,0.11384443955285811,-0.012137298472225666,0.1288097865033166,1.9445458607263675,0.9,0.1,False,23.98069943700102
6x,20260724,validation,18,71514,0.44527766863885104,0.29577207721379745,0.016714305546884363,0.04558253222680305,0.12275830254893072,0.03497230295507247,0.001608395989675746,1.14569329994265,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8694953508216926,0.6036184212173509,0.03979737632564298,0.10308048895418348,0.2047221859698532,0.07742967937467003,-0.003648145589977503,0.09202943298364848,1.2673929216734987,0.9,0.1,False,24.486474965990055
6x,20260724,validation,19,75487,0.4451908293315424,0.2931946467607276,0.01690522017751593,0.04508136827386156,0.1252702297113054,0.035015079796899336,0.001567407083262229,0.9900566720752977,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8880278693341149,0.6202188477681398,0.041399432070220246,0.10067897221816276,0.2062161693916909,0.07861694897752006,-0.004620304796844721,0.13036747725396886,1.3112480569330829,0.9,0.1,False,24.548300383001333
6x,20260724,validation,20,79460,0.4398031336082609,0.2878055959863069,0.016344568537200784,0.04465746405371998,0.12583006620702464,0.034154156248724914,0.0015249999999980143,1.1159443052602,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8777763708199435,0.6057939533013833,0.041354550710525066,0.1070128941222102,0.20508105503774074,0.09735431339853429,-0.008072687312960625,0.16208322104828116,1.4812972174600487,0.9,0,False,24.68148212201777
6x,20260724,validation,21,83433,0.43235571692392266,0.28611684290342,0.016538669664374995,0.04424235978162138,0.12004066127573468,0.034341205315598304,0.001481290974750642,1.1807710464054253,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9148611232934408,0.642481181425172,0.03868514816201836,0.10221250105760252,0.20471416521190103,0.11385037153159676,-0.0072243427857756615,0.13895471579092383,1.4896984233617703,0.9,0.1,False,25.081867576984223
6x,20260724,validation,22,87406,0.43082626421626197,0.281932695265489,0.01589663009896027,0.043658968568243896,0.12327646084946504,0.03377020260023285,0.0014363998109201464,1.2303914422227535,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9121199897230517,0.6408806063178416,0.040358242719009514,0.10362973722343773,0.20525825030171263,0.09947288850730535,-0.008116408251225948,0.12744182224440398,1.6376491783802618,0.9,0.1,False,24.307950849994086
6x,20260724,validation,23,91379,0.42531507254291956,0.2785233910475184,0.015782590043102104,0.043048774967007125,0.12145920942347378,0.03339484066198672,0.0013904495520662339,1.1307222737523261,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9430704371635374,0.6633590828017627,0.04265172441581189,0.10657296129022156,0.20528268077663633,0.13229786358474574,-0.01339002326130867,0.27197594703126377,1.5927999869593377,0.9,0.02,False,24.231168628000887
6x,20260724,validation,24,95352,0.42649489141421204,0.2768316249624026,0.01584361980003116,0.0430827899875854,0.12433613743281413,0.033173431715255955,0.001343566144654463,0.9883024229493458,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8932346503832708,0.6221822905023789,0.0447248922865362,0.10591010765486213,0.20317539597122225,0.09518495502211188,-0.004251308739185333,0.20054573556477467,1.2342904824247343,0.9,0.05,False,24.376390534016537
6x,20260724,validation,25,99325,0.4191807323976275,0.27405874838871125,0.015349493013964927,0.04226797550793371,0.12035602165349513,0.0326210447321483,0.001295878092845718,1.0132016687421128,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9420273646416254,0.6667736074768268,0.042368035745439576,0.10773793441422333,0.2054252578157054,0.10854999403342167,-0.012624302878975868,0.20653239187100533,1.679345400106194,0.9,0.1,False,24.57756930499454
6x,20260724,validation,26,103298,0.41827050958221634,0.2718781528733305,0.015365198826933739,0.0419685158403527,0.12170425922734808,0.03256675418726059,0.0012475161062752602,1.0026627355837263,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8584062964034284,0.5933991106440266,0.04035626914052164,0.10280982648769646,0.2033507903480978,0.07887901082940448,-0.004959930200129747,0.18890474642510577,1.2636187264038723,0.9,0.01,False,24.11016666298383
6x,20260724,validation,27,107271,0.41722620766550833,0.27041969430887697,0.015383852829710361,0.041339234442933234,0.1223613273878876,0.03209238990920033,0.0011986127417866676,0.8924093300011009,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8848125673865753,0.608264619327708,0.0427519744352412,0.11208549250259135,0.20489669922922535,0.11126945927122814,-0.013203443959355354,0.21716070075540148,1.6249892047416685,0.9,-0.05,False,24.251671603007708
6x,20260724,validation,28,111244,0.41080313645680183,0.2676766471083567,0.014712582522590185,0.04105736505927735,0.11919164891654085,0.03157111484038869,0.0011493020401027927,0.9644996353890747,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8321632747815935,0.5701526441596371,0.04003578188726476,0.1004628702152746,0.20383341221690404,0.06521805807908573,-0.0015035743126645684,0.14504167336348817,1.0837129417732232,0.9,-0.05,False,25.269389579014387
6x,20260724,validation,29,115217,0.4106994200213757,0.26461145475932474,0.015156662663726875,0.04112059217697188,0.12192343450612006,0.03153026983115645,0.001099719158429394,1.215375462808879,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8694118667066154,0.6001066300584499,0.040448228591152574,0.10920542179075551,0.20291237915225518,0.09433693686930168,-0.00664528738707304,0.20393422653826493,1.3062033170449048,0.9,-0.05,False,24.35321151599055
6x,20260724,validation,30,119190,0.40863095875571603,0.26280468770014737,0.014617035231211243,0.04041841525006397,0.12217027355518062,0.031214413041586002,0.001049999999998555,1.0855124886729755,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9269020463513561,0.6552782475599418,0.040784591107449496,0.10423792850084307,0.20467818314482722,0.10246920368859726,-0.010555820539593697,0.21375287459803965,1.5198152234251172,0.9,0.02,False,24.96429250499932
6x,20260724,validation,31,123163,0.4055879056414323,0.26072017460632035,0.0144708508463237,0.04009878457955905,0.12140518725103552,0.03101203005349279,0.001000280841567629,1.1542101011436898,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.8835713482314727,0.6122616986967024,0.043167817344238794,0.11037212610850507,0.20464903111908808,0.08741839137903036,-0.005635115783661604,0.17602268017068134,1.2936864039835463,0.9,0.01,False,24.34966014197562
6x,20260724,validation,32,127136,0.4045679321873107,0.2582928028488389,0.014444201412931151,0.039811219899215905,0.12289709261244197,0.03101576865844573,0.0009506979598941348,0.9959579672140535,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9122177683726277,0.6405354718551702,0.03954708803702382,0.10526454205472328,0.20338660569697647,0.1110300505582275,-0.007994383573532104,0.27713360732900144,1.332833555953399,0.9,-0.05,False,24.548740504018497
6x,20260724,validation,33,131109,0.4026493062840701,0.25713291422625933,0.014080255035556648,0.03953710706385482,0.12245628764426719,0.03067855057235092,0.0009013872582102765,1.1466218591376673,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/validation_metrics.csv,0.9156636075877084,0.6401545054939212,0.042614793656490804,0.10718172547198627,0.2033628112889382,0.12021730676321568,-0.010616043582558632,0.25373803484441826,1.461362657246252,0.9,0.02,False,24.793887699983316
